Music_tags,number,overlap_num,overlap_word
southkorea,4,1,['southkorean']
bunker1,4,0,[]
labyrinth,4,0,[]
lsdband,4,0,[]
wespentz,4,0,[]
audiolabrinth,4,0,[]
siafurler,4,0,[]
lsdofficial,4,1,['lsdofficialaudio']
diplonewmusic,4,0,[]
lsdmusicvideo,4,0,[]
labrinth,4,4,"['audiolabrinth', 'labrinthsiadiplopresentlsd', 'labrinthsiadiploband', 'sialabrinthdiplo']"
lsdmusic,4,1,['lsdmusicvideo']
lsdvevo,4,0,[]
lsdyoutube,4,0,[]
labrinthsiadiplopresentlsd,4,0,[]
깡통,4,0,[]
sia,4,11,"['siafurler', 'labrinthsiadiplopresentlsd', 'siadiploband', 'sianewmusic', 'labrinthsiadiploband', 'rsiammusic', 'rsiam', 'okasian', 'geniussia', 'sialabrinthdiplo', 'audiosia']"
고하자,4,0,[]
허리수,4,0,[]
lsd,4,17,"['heelsdance', 'cosmicgirlsdreamscometrue', 'lsdnewsong', 'lsdband', 'lsdofficial', 'lsdmusicvideo', 'lsdmusic', 'lsdvevo', 'lsdyoutube', 'labrinthsiadiplopresentlsd', 'lsd-genius(officialvideo)', 'lsdofficialaudio', 'geniuslsd', 'lsdvideo', 'audiolsd', 'lsdaudio', 'lsd-audio(officialvideo)']"
diplo,4,7,"['diplonewmusic', 'labrinthsiadiplopresentlsd', 'siadiploband', 'labrinthsiadiploband', 'sialabrinthdiplo', 'geniusdiplo', 'audiodiplo']"
siadiploband,4,1,['labrinthsiadiploband']
sianewmusic,4,0,[]
알앤비,4,0,[]
비러스윗,4,0,[]
fancychild,4,0,[]
랩배틀,4,0,[]
micdropremx,4,0,[]
desiigner,4,0,[]
bulletproofboys,4,0,[]
주간인기차트,4,1,['멜론주간인기차트']
kwill,4,0,[]
몬스타엑스,4,3,"['몬스타엑스컴백', '몬스타엑스프리뷰', '몬스타엑스하라메']"
딩고힙합,4,0,[]
freestyle,4,1,['dingofreestyle']
힙합모음,4,0,[]
201712월멜론차트,4,0,[]
라이터,4,1,['싱어송라이터']
힙합퍼,4,0,[]
딴지일보,4,0,[]
프리스타일랩,4,0,[]
딴지그룹,4,0,[]
4월5주차멜론,4,2,"['4월5주차멜론차트', '2018년4월5주차멜론차트']"
김어준,4,0,[]
다스뵈이다,4,0,[]
팟티,4,0,[]
벙커1,4,0,[]
케이윌,4,1,['케이윌너란별']
조용필,4,3,"['조용필콘서트', '조용필50주년', '조용필과위대한탄생']"
크리스마스노래,4,0,[]
calvinharris,4,22,"['calvinharrisdualipa', 'calvinharrisslide', 'calvinharrisdualipaonekiss', 'calvinharrisnuhready', 'calvinharrissummer', 'calvinharrisonekiss', 'calvinharrisfeels', 'calvinharrisdualipaonekisslyrics', 'calvinharrisonekisslive', 'calvinharrisdualipaonekissgrahamnorton', 'calvinharrisdualipaonekisslive', 'calvinharrisonekisslyrics', 'calvinharrisradio1', 'calvinharrisdualipaonekisszhuremix', 'calvinharrisonekisszhuremix', 'calvinharrisnewsong', 'calvinharristhinkingaboutyou', 'calvinharriswefoundlove', 'calvinharrisfeelsoclose', 'calvinharrismyway', 'calvinharriszhu', 'calvinharrisinterview']"
bittersweet,4,0,[]
bench,4,0,[]
우울,4,0,[]
불빛,4,0,[]
loneliness,4,0,[]
lonely,4,0,[]
jbird,4,0,[]
soul,4,3,"['browneyedsoul', 'soultree', 'soultrain']"
lighter,4,0,[]
calvinharrisdualipa,4,5,"['calvinharrisdualipaonekiss', 'calvinharrisdualipaonekisslyrics', 'calvinharrisdualipaonekissgrahamnorton', 'calvinharrisdualipaonekisslive', 'calvinharrisdualipaonekisszhuremix']"
calvinharrisslide,4,0,[]
calvinharrisdualipaonekiss,4,4,"['calvinharrisdualipaonekisslyrics', 'calvinharrisdualipaonekissgrahamnorton', 'calvinharrisdualipaonekisslive', 'calvinharrisdualipaonekisszhuremix']"
calvinharrisnuhready,4,0,[]
송해,4,0,[]
박상철,4,0,[]
calvinharrissummer,4,0,[]
calvinharrisonekiss,4,3,"['calvinharrisonekisslive', 'calvinharrisonekisslyrics', 'calvinharrisonekisszhuremix']"
설운도,4,0,[]
calvinharrisfeels,4,1,['calvinharrisfeelsoclose']
twicedance,4,2,"['twicedancevideo', 'twicedancepractice']"
bts轉,4,0,[]
labrinthsiadiploband,4,0,[]
러브잇리브잇,4,0,[]
vixxleosolo,4,0,[]
leodream,4,1,['vixxleodream']
vixxleodream,4,0,[]
dinawashington,4,0,[]
널만난순간,4,2,"['널만난순간mv', '널만난순간뮤비']"
빅스레오꿈,4,0,[]
택운이,4,0,[]
대구니,4,0,[]
punjabisadsongs,4,0,[]
대군이,4,0,[]
레오솔로,4,1,['빅스레오솔로']
vixxleo,4,2,"['vixxleosolo', 'vixxleodream']"
정택운꿈,4,0,[]
레오꿈,4,1,['빅스레오꿈']
빅스레오솔로,4,0,[]
dreamleo,4,0,[]
m.c,4,0,[]
punjabiromanticsongs,4,0,[]
hindisongs,4,6,"['newhindisongs', 'latesthindisongs', 'hindisongs2018', 'haareyameindilhaareyalatesthindisongs2017', 'haareyameindilhaareyanewhindisongs2017', 'hindisongs2017']"
태연,4,6,"['180111태연', '골든디스크어워즈태연', '태연fine', '골든디스크태연', '소녀시대태연', '#소녀시대#snsd#shinee#jonghyun#key#exo#태연#kimtaeyeon#taeyeon#32ndgoldendiskaward#gda2018']"
best,4,16,"['charlieputhbestof', 'bestcharlieputh', 'brunomarsbestof', 'bestkoreasongsplaylist2018', 'idolbest', 'kpopbest', '언제들어도좋은노래best40곡모음', '좋은노래best40곡', 'bestsongskorean', 'best40곡', 'bestlive', 'bestsadsongs', 'bestsongoftheweek', 'bestpunjabisongs2017', 'punjabibestsongsdeepsidhu', '180524bestofme']"
johncoltrane,4,0,[]
christmasmusic(musicalgenre),4,0,[]
cheetah,4,0,[]
sane,4,0,[]
빈센,4,0,[]
치타,4,0,[]
꿈레오,4,0,[]
like,4,2,"['ievenlikeyourshadow', 'likey']"
girls,4,6,"['cosmicgirls', 'cosmicgirlsdreamscometrue', 'cosmicgirlscomeback', ""girls'generation"", 'girlsgeneration', 'cosmicgirlscomeback우주소녀컴백']"
jostafford,4,0,[]
christmassongsplaylist,4,0,[]
song(airline),4,0,[]
christmassongs,4,2,"['christmassongsplaylist', 'topchristmassongs']"
topchristmassongs,4,0,[]
song(compositiontype),4,0,[]
bingcrosby,4,0,[]
favorite,4,0,[]
리프트오프필름,4,0,[]
립옵,4,0,[]
맆옵,4,0,[]
film(film),4,0,[]
holidays,4,0,[]
christmasplaylist,4,0,[]
records*,4,0,[]
franksinatra,4,0,[]
peggylee,4,0,[]
온앤오프,4,3,"['온앤오프complete', '온앤오프mv', '온앤오프뮤비']"
greatest,4,3,"['brunomarsgreatest', 'charlieputhgreatest', 'thegreatestshowman']"
차트,4,43,"['멜론차트', '광고없는멜론차트', '광고없는멜론차트모음', '실시간차트', '멜론차트노래모음', '20176월멜론차트', '멜론차트최신곡', '멜론실시간차트2018년', '멜론실시간차트', '주간인기차트', '201712월멜론차트', '가온차트', '멜론차트top10', '주간차트', '4월5주차인기차트', '멜론주간인기차트', '멜론주간차트', '빌보드차트', '2018년멜론차트', '멜론실시간차트2018년5월1주차top30', '벅스차트', '지니차트', '2018년4월멜론차트', '가사보기멜론차트', '가사포함멜론차트', '5월멜론차트', '4월5주차멜론차트', '2018년5월멜론차트', '2018년4월5주차멜론차트', '멜론차트듣기', '5월멜론차트듣기', '4월3주차멜론차트', '5월2주차멜론차트', '4월4주차멜론차트', '4월멜론차트', '월간멜론차트', '인기차트', '5월1주차멜론차트', '멜론차트2018', '??멜론2018년1월5주차최신가요멜론차트연속듣기lkpoptop20l가사모음??', '1월멜론차트', '1월5주차멜론차트', '멜론차트연속듣기']"
natkingcole,4,0,[]
latestsongs,4,6,"['honeysinglatestsongs', 'gururandhawalatestsongs', 'punjabilatestsongs', 'deepsidhulatestsongs2018', 'latestsongs2018', 'latestsongs2017']"
danielfocus,4,0,[]
립옾,4,0,[]
맆옾,4,0,[]
liftofffilms,4,0,[]
리프트오프,4,1,['리프트오프필름']
산이,4,0,[]
켜줘,4,1,['켜줘mv']
브랜뉴뮤직,4,0,[]
스타쉽티비,4,0,[]
gwanghyun,4,1,['leegwanghyun']
엠엓엠,4,0,[]
李光賢,4,0,[]
limyoungmin,4,0,[]
rena,4,1,['grenade']
bnmboys,4,0,[]
엠엑스엠,4,0,[]
작은거인,4,0,[]
윤정품바,4,0,[]
영민,4,1,['임영민']
프리스틴v,4,0,[]
mahaliajackson,4,0,[]
pristinv,4,0,[]
brandnew,4,3,"['brandnewboys', 'brandnewpunjabisongs', 'brandnewgirl']"
eunwoo,4,0,[]
nayoung,4,0,[]
레나,4,0,[]
christmasmusic,4,1,['christmasmusic(musicalgenre)']
getit,4,1,['letsgetit']
christmas(holiday),4,0,[]
deanmartin,4,0,[]
mxm,4,0,[]
캐롤,4,3,"['크리스마스캐롤', '캐롤송', '신나는캐롤']"
겨울에듣기좋은노래,4,0,[]
잔잔한노래,4,0,[]
겨울발라드,4,0,[]
나영,4,1,['임나영']
동현,4,1,['김동현']
강예빈,4,0,[]
세운,4,13,"['정세운', '정세운애프터', '정세운after', '정세운컴백', '정세운teaser', ""정세운babyit'syou"", '정세운베이비잇츠유', '정세운베이비잇츄', ""정세운babyit'su"", '정세운justu', '정세운티저', '정세운뮤비', '정세운베비츄']"
러빗리빗,4,0,[]
merry,4,13,"['twicemerryhappy', '트와이스merryhappy', 'merry&happy', 'merryhappy', 'merrychristmas', '트와이스merry&happy', 'twicemerry&happy', 'merryandhappy', 'merry&happy뮤비', 'merry&happy뮤직비디오', 'merry&happym', 'merry&happymv', 'merry&happymusicvideo']"
jungsewoon,4,0,[]
kwanghyun,4,1,['leekwanghyun']
브랜뉴보이즈,4,0,[]
christmas2018,4,0,[]
mbcnews,4,0,[]
林煐岷,4,0,[]
hits,4,4,"['punjabihitsongsdeepsidhu', 'zeemusichitsongs', 'superhitsongs', 'mikasinghhits']"
와이디피피,4,0,[]
정은우,4,0,[]
thebells(musicalgroup),4,0,[]
sewoon,4,6,"['jeongsewoon', 'jungsewoon', 'sewoonjeong', 'sewoonjung', 'jeongsewoonjustu', 'jeongsewoonmiracle']"
광현,4,1,['이광현']
김민경,4,0,[]
axis,3,0,[]
라온도쿄구울커버,3,0,[]
brunomarsandcardibfinesser&b,3,0,[]
asphyxiacover,3,0,[]
raontokyoghoulre,3,0,[]
light,3,9,"['highlight', 'thestoryoflight', 'lighter', 'light뮤비', 'lightmv', 'marshmellospotlight', '#highlight', '#vietnamhighlights', 'highlightreel']"
katie,3,0,[]
asphyxiafull,3,1,['asphyxiafullcover']
light뮤비,3,0,[]
이라온도쿄구울,3,1,['이라온도쿄구울re']
라이트뮤비,3,0,[]
東京?種reop,3,0,[]
undivided,3,0,[]
라온도쿄구울:re,3,0,[]
이라온asphyxia,3,0,[]
라온asphyxia,3,1,['이라온asphyxia']
도쿄구울:re,3,1,['라온도쿄구울:re']
도쿄구울reop,3,0,[]
라온도쿄구울re,3,1,['이라온도쿄구울re']
켜줘mv,3,0,[]
東京?種:re,3,0,[]
월간멜론top30,3,0,[]
tokyoghoul:re,3,0,[]
top20,3,2,"['월간멜론top20', '??멜론2018년1월5주차최신가요멜론차트연속듣기lkpoptop20l가사모음??']"
raonト?キョ?グ?ル,3,0,[]
raontokyoghoul,3,1,['raontokyoghoulre']
themiddlelyrics,3,1,['zeddthemiddlelyrics']
remember,3,1,['remember0416']
이승철,3,0,[]
도쿄구울re오프닝,3,0,[]
라온도쿄구울,3,5,"['라온도쿄구울커버', '이라온도쿄구울', '라온도쿄구울:re', '라온도쿄구울re', '이라온도쿄구울re']"
asphyxiafullcover,3,0,[]
asphyxia,3,9,"['asphyxiacover', 'asphyxiafull', '이라온asphyxia', '라온asphyxia', 'asphyxiafullcover', 'tokyoghoulasphyxia', 'asphyxiafemale', 'raonasphyxia', 'raonleeasphyxia']"
ト?キョ?グ?ル:re,3,0,[]
tokyoghoulasphyxia,3,0,[]
coshunie,3,0,[]
asphyxiafemale,3,0,[]
사랑은아프다,3,0,[]
jtbc금토드라마,3,0,[]
악동뮤지션,3,0,[]
tokyoghoulreop,3,0,[]
drakegodsplan,3,0,[]
수현비긴어게인2,3,0,[]
drake,3,5,"['drakegodsplan', 'drakegod’splan', 'drakecharitygiveaway', 'drakenewmusic', 'drakeinmiami']"
themiddlezeddmarenmorrisgrey,3,0,[]
in,3,367,"['jimin', 'jin', 'dingo', 'hongbin', 'originalseries', 'youtuberedoriginals', 'wingstour', 'youtubeoriginalseries', 'dingomusic', 'shinee', 'interscope', 'jypentertainment', 'parkhyoshin', 'shinhwa', 'chainsmokers', 'ksinger', 'vinxen', 'winner', 'singularity', 'taemin', 'minho', 'xiumin', 'final', 'machine', 'smentertainment', 'mingyu', 'dino', 'marvingaye', 'gloveentertainment', 'jaemin', 'nickiminaj', 'interview', 'goodevening', 'yubindebut', 'minaj', 'yubinteaser', 'yubin', 'christinaaguilera', 'yubinsolo', 'sing', 'yubinlady', 'yubinladymv', 'minyoongi', 'rain', 'yubinmv', 'interviews', 'newhindisongs', '#breakingnews', 'childishgambino', 'mcdjrecording', 'pristin', 'singingcompetition', 'kevin', 'singing', 'deaninstagram', 'thechainsmokers', 'jinyoung', 'jongshinyoon', 'minseo', 'minseo)-좋아(yes)mv', '민서(jongshinyoon', 'aing', 'winkboy', '4minute', 'kimseokjin', 'parkjimin', 'stonemusicentertainment', 'indiansongs', 'scotthoying', 'gashina', 'heroine', 'latesthindisongs', 'thesing-off', 'binglebangle', 'indigomusic', 'parkwoojin', 'finesse', 'swings', 'sing-off', 'hwangminhyun', 'baejinyoung', 'winter', 'shin', 'finesseremix', 'duelingduas', 'fallingblossoms', 'soobin', 'winwin', 'dilchorihoneysingh', 'honeysinghnewsong', 'instagram', 'duelinglipas', 'saysomething', 'wind', 'mino', 'jinu', 'inlivingcolor', 'duelingdualipas', '선미주인공sunmiheroine셰릴콜cherylcolefightforthislove표절표절논란표절의혹', 'martiniblue', 'theclouddreamofthenine', 'making', 'vocalline', 'instudio', 'endingcredit', 'seokjin', 'wintersongs', 'labyrinth', 'audiolabrinth', 'labrinth', 'labrinthsiadiplopresentlsd', 'calvinharris', 'loneliness', 'calvinharrisdualipa', 'calvinharrisslide', 'calvinharrisdualipaonekiss', 'calvinharrisnuhready', 'calvinharrissummer', 'calvinharrisonekiss', 'calvinharrisfeels', 'labrinthsiadiploband', 'dinawashington', 'hindisongs', 'song(airline)', 'bingcrosby', 'franksinatra', 'natkingcole', 'limyoungmin', 'pristinv', 'deanmartin', 'brunomarsandcardibfinesser&b', 'whydon’tyoumeetmeinthemiddle', 'mind', 'startagain', 'hongjinyoung', '2thingsyouneedtoknowaboutbts', 'dreamingoutloud', 'zachfilkins', 'wakingup', 'feelagain', 'minwool', 'vainromance', 'entrainboy', 'thekingofsingerwithamask', 'thekingofmath', 'popsinseoul', 'laikwanlin', 'minhyun', 'kuanlin', 'woojin', 'beenzino', 'inmyblood', 'winnereveryday', 'itsraining', 'raining', ""it'sraining"", 'springagain', 'itisraining', 'calvinharrisdualipaonekisslyrics', 'calvinharrisonekisslive', 'calvinharrisdualipaonekissgrahamnorton', 'calvinharrisdualipaonekisslive', 'calvinharrisonekisslyrics', 'calvin', 'calvinharrisradio1', 'mina', 'thechainsmokers&drewlove', 'eminem', 'honeysinghsongs2017', 'honeysingh', 'dancing', 'singerlive', 'emptinessinmemory', 'printer', 'dingofreestyle', 'parkhyunjin', 'btsinamerica', 'losing', 'btsxrockineve', 'soundofwinter', 'btsrewind2017', 'nothingwithoutyou', 'honeysinghsongs2018', 'honeysinglatestsongs', 'yoyohoneysingh', 'yoyohoneysinghnewsongs2017', 'starshipentertainment', 'honeysinghsongs', 'shindong', 'btslinedistribution', 'neweminem', 'eminemriver', 'eminemsingle2017', 'eminemsingle', 'eminemalbum', 'eminemallsongs', 'eminemrevival', 'neweminem2017', 'eminemedsheeran', 'eminemsongs', 'eminemedsheeranriver', 'eminemedsheerancollab', 'btsjimin', 'winteralbum', 'thischristmas-winteriscoming', 'eminem2017', 'charmingjo', 'charming_jo', 'shineejonghyu', 'shineejonghyunfuneral', 'shineejonghyundeathfuneral', 'inst', 'tsentertainment', 'anordinaryday', 'mindu', '2chainz', 'extraordinary', 'rowina', 'bichph??ngmvm?inh?t', 'ranveersingh', 'sialabrinthdiplo', 'jinsol', 'tinkerbell', 'smallbutcertainhappiness', 'standingegg', 'imaginedragons', 'n?inaycoanh', 'n?uanhcoyeunoiđing?igi', 'noinaycoanh', 'vmin', 'sinkingdownwithu', 'justintimberlake', 'hindisongs2018', 'hwiin', 'paintme', 'got7jinyoung', 'billboardmagazine', '딘instagram', 'indigo', ""dickclark'snewyearsrockin'eve2017"", 'handinhand', 'wingging', 'infinite', 'jiminv', 'kaitaeminjimin', 'jiminkai', 'winkbaby', ""bts-micdropperformance(dickclark’snewyear'srockin'evewithryanseacrest2018)"", 'blackpink', 'starwindflowersun', 'kaijimin', 'soultrain', ""shinin'"", 'popping', 'popin', 'poppin', 'fine', 'lovingmoon', '태연fine', 'line', 'poppinboys', ""[제27회서울가요대상]bts(방탄소년단)-intro+'dna'+'micdrop'live(2018seoulmusicawards)"", 'drakeinmiami', 'jinho', 'justinbieberfriends', 'captainamerica', '5thminialbum', 'geegooin', 'northkoreancheeringsquad', 'pyeongchangwinterolympics2018', 'calvinharrisdualipaonekisszhuremix', 'calvinharrisonekisszhuremix', 'calvinharrisnewsong', 'calvinharristhinkingaboutyou', 'calvinharriswefoundlove', 'calvinharrisfeelsoclose', 'calvinharrismyway', 'calvinharriszhu', 'calvinharrisinterview', 'newhindisong2017haareyameindilhaareya', 'latesthindisong2017haareyameindilhaareya', 'haareyameindilhaareyalatesthindisongs2017', 'haareyameindilhaareyanewhindisongs2017', 'haareyameindilhaareyanewhindisong2017', '슈가nevermind', 'nevermind', 'indianpunjabisinger', '#win', '#vi?tnamwinqatar', '#vi?tnamwin', 'thefeeling', 't?sangđ?ngi?chungemch?aco1b?a?nchinhth?cnaonh?ngv?nkhongth?yđoi', 'galavinhdanh', 'galavinhdanhtuy?nth?u23vi?tnam', 'galasvdm?đinh', 'xuantr??ngtr?l?imct?isanv?nđ?ngm?đinh', 'xuantr??ngtrensvđm?đinh', ""jonghyun(종현)-우린봄이오기전에(beforeourspring)[album'poet|artist']"", 'inderbatth', 'workpointofficial', 'bighitentertainment', 'shinwon', 'kino', 'upcomingmovies2017', 'sajnavesingle', 'hithindivideos', 'reacting', 'clapping', 'wins', 'jiminjungkook', 'kidsinlove', 'raging', 'featuringmiguel', ""itain'tme"", 'cloudnine', 'single', 'stargazing', 'surething', 'pineappleskies', 'strangerthings', ""she'smine"", 'tingz', 'loveline', 'apink', '김윤호(yenjamin)', 'minhyuk', 'dailybusking', 'rainism', 'mine', 'shesminey', 'partyinmypool', 'alialimikasinghsong', 'latesthindisong', 'mikasinghnewsong', 'newhindisong2017', 'latesthindisong2017', 'hindisong', 'mikasingh', 'mikasinghhits', 'trendingvideos', 'popularonyoutubeindia', 'mikasinghlatestsong', 'hindisongs2017', 'arijitsinghsongs', 'đ?ngch?mongchin?a', 'arijitsinghnewsongs', 'goingseventeen', '#소녀시대#snsd#shinee#jonghyun#key#exo#태연#kimtaeyeon#taeyeon#32ndgoldendiskaward#gda2018', 'celinedion', 'kidinakorner', 'imagine', 'jiminlie', 'jiminsolo', 'aylinco?kun', 'aylin', 'sindirella', 'sinsirella', 'loenentertainment', 'original', 'energyupinterview', ""she'smind"", ""bts(방탄소년단)-'micdrop'(liveatdickclark’snewyearsrockin’eve)"", 'dickclark’snewyearsrockin’eve', 'move-ing', 'nahaeunwinner', 'micinginterview', 'bloomingdays']"
수현인연,3,0,[]
soohyun,3,0,[]
marenmoris,3,0,[]
themiddlezedd,3,1,['themiddlezeddmarenmorrisgrey']
greyzedd,3,0,[]
iwantyou,3,0,[]
whydon’tyoumeetmeinthemiddle,3,0,[]
raonasphyxia,3,0,[]
return,3,0,[]
2ndalbum,3,1,['[album]perfectvelvet-redvelvetthe2ndalbum']
이라온도쿄구울re,3,0,[]
raonleeasphyxia,3,0,[]
suhyun,3,0,[]
gold,3,4,"['grammygold', 'goldendisk', 'goldendiskawards', '#소녀시대#snsd#shinee#jonghyun#key#exo#태연#kimtaeyeon#taeyeon#32ndgoldendiskaward#gda2018']"
수현비긴어게인,3,1,['수현비긴어게인2']
akmu,3,0,[]
zeddthemiddlelyrics,3,0,[]
mind,3,4,"['mindu', '슈가nevermind', 'nevermind', ""she'smind""]"
무슨말이필요해,3,0,[]
grey,3,5,"['themiddlezeddmarenmorrisgrey', 'greyzedd', 'marenmorriszeddgreythemiddle', 'greythemiddle', 'themiddlegrey']"
인연,3,1,['수현인연']
middle,3,12,"['themiddle', 'themiddlelyrics', 'themiddlezeddmarenmorrisgrey', 'themiddlezedd', 'whydon’tyoumeetmeinthemiddle', 'zeddthemiddlelyrics', 'marenmorriszeddgreythemiddle', 'marenmorriszeddthemiddle', 'zeddthemiddle', 'greythemiddle', 'themiddlegrey', 'themiddlemarenmorriszedd']"
marenmorriszeddgreythemiddle,3,0,[]
maren,3,6,"['themiddlezeddmarenmorrisgrey', 'marenmoris', 'marenmorriszeddgreythemiddle', 'marenmorriszeddthemiddle', 'marenmorris', 'themiddlemarenmorriszedd']"
marenmorriszeddthemiddle,3,0,[]
비긴어게인,3,2,"['수현비긴어게인2', '수현비긴어게인']"
marenmorris,3,4,"['themiddlezeddmarenmorrisgrey', 'marenmorriszeddgreythemiddle', 'marenmorriszeddthemiddle', 'themiddlemarenmorriszedd']"
lightmv,3,0,[]
봉제선,3,0,[]
ifilosemyself,3,0,[]
米津玄師lemon,3,0,[]
wwpw,3,0,[]
coa,3,3,"['rollercoaster', 'n?inaycoanh', 'noinaycoanh']"
chochou,3,0,[]
mitsukiyo,3,0,[]
rsiammusic,3,0,[]
ievenlikeyourshadow,3,0,[]
ミツキヨ,3,0,[]
sleepground,3,0,[]
김준수,3,1,['#김준수']
rsiam,3,1,['rsiammusic']
warmbo,3,0,[]
sandboxnetwork,3,0,[]
lemoncover,3,0,[]
startagain,3,0,[]
이라온레몬,3,0,[]
샌드박스스토어,3,0,[]
chyochyou,3,0,[]
lemonfull,3,0,[]
인트레인보이,3,0,[]
라온lemon,3,1,['이라온lemon']
샌드박스네트워크,3,0,[]
요네즈켄시lemon,3,0,[]
kenshiyonezulemon,3,0,[]
eunoh,3,0,[]
박정언,3,0,[]
스퀘어뮤직,3,0,[]
체인지업,3,0,[]
박지희,3,0,[]
ddotty,3,0,[]
honeybutterstudios,3,0,[]
나혼자산다,3,0,[]
박나래,3,0,[]
suran,3,0,[]
김희민,3,0,[]
김충재,3,0,[]
hongjinyoung,3,0,[]
잘가라,3,0,[]
btsfakelove,3,5,"['btsfakelovereaction', 'btsfakelovereactionnonkpop', 'btsfakelovereactionmv', 'btsfakelovemv', 'btsfakeloveteaser']"
패션왕,3,0,[]
btsbbmas,3,0,[]
복학왕,3,0,[]
미대오빠,3,0,[]
수란,3,0,[]
bongjeseon,3,0,[]
최재호,3,0,[]
충재,3,1,['김충재']
김윤성,3,0,[]
sandbox,3,1,['sandboxnetwork']
tmdc,3,0,[]
chilgakbyul,3,0,[]
우왕푸왕,3,0,[]
샌박,3,0,[]
칠각별,3,0,[]
뽕필학생,3,0,[]
jihee,3,0,[]
언내추럴,3,0,[]
라온레몬,3,1,['이라온레몬']
이라온lemon,3,0,[]
ryantedder,3,0,[]
logic,3,0,[]
btsfakelovereactionnonkpop,3,0,[]
최자,3,0,[]
방탄소년단fakelove,3,0,[]
dancersreact,3,1,['kpopdancersreact']
kpopdancersreact,3,0,[]
2002,3,0,[]
2thingsyouneedtoknowaboutbts,3,0,[]
dreamingoutloud,3,0,[]
1republic,3,0,[]
zachfilkins,3,0,[]
secrets,3,0,[]
onerepublic,3,0,[]
tftmn,3,0,[]
stage,3,11,"['stagemix', 'comebackstage', 'burnthestageep5', 'burnthestage5', 'btsburnthestage', 'burnthestage', 'burnthestageep4', 'burnthestageepisode', 'stagecompilation', 'fakelovecomebackstage', 'btscomebackstage']"
mix,3,10,"['stagemix', 'remix', 'finesseremix', 'lifeisagambleremix', '도박remix', 'birthdayremix', 'btsmicdropremix', 'micdropremix', 'calvinharrisdualipaonekisszhuremix', 'calvinharrisonekisszhuremix']"
poprock,3,0,[]
band,3,7,"['lsdband', 'siadiploband', 'labrinthsiadiploband', 'partyband', 'boyband', 'cleanbandit', 'ybband']"
