Comedy_tags,number,overlap_num,overlap_word
은메달,3,0,[]
돈스테이크원본,3,0,[]
개웃긴,3,1,['개웃긴영상']
bbmasjkabsreactionscompilation(part2),3,0,[]
돈스테이크먹방,3,0,[]
해리쿡소,3,0,[]
대야,3,0,[]
양팡짬식이,3,0,[]
돈스테이크미우새,3,0,[]
기록,3,1,['신기록']
쿡소스테이크,3,0,[]
패밀리,3,5,"['패밀리레스토랑', '나몰라패밀리협찬', '나몰라패밀리아디다스협찬', '나몰라패밀리', '하나쓰패밀리']"
키프클랜,3,0,[]
돈스테이크,3,6,"['돈스테이크원본', '돈스테이크먹방', '돈스테이크미우새', '돈스테이크asmr', '돈스테이크벤쯔', '돈스테이크리얼사운드']"
핵웃긴,3,0,[]
인천연합,3,0,[]
쿡소해리,3,0,[]
고무,3,1,['고무다라']
진짜웃긴,3,0,[]
영화바람,3,0,[]
치즈리뷰,3,0,[]
위험한놀이,3,0,[]
여성유튜버,3,0,[]
스모크치즈,3,0,[]
돈스테이크asmr,3,0,[]
크리에이터,3,1,['컨텐츠크리에이터']
게임유튜버,3,0,[]
양평,3,1,['양평해장국']
기네스북,3,0,[]
100만구독자,3,0,[]
남자들이일찍죽는,3,0,[]
빙상,3,0,[]
시대,3,3,"['조선시대', '낚시대', '일제시대']"
돈스파이크스테이크,3,0,[]
돈스테이크벤쯔,3,0,[]
쩌는,3,0,[]
무모한,3,1,['무모한도전']
삽,3,1,['삽질']
앙숙,3,0,[]
짱,3,0,[]
체다치즈,3,0,[]
마인크래프트유튜버,3,0,[]
마크유튜버,3,0,[]
관종,3,0,[]
싸움판,3,0,[]
싸우는,3,0,[]
엘사,3,0,[]
길리슈트,3,0,[]
욕,3,10,"['승부욕', '목욕', '첫목욕', '강아지목욕', '강아지목욕시키기', '강아지첫목욕', '김구라욕', '욕실제품', '욕실', '쌍욕']"
은폐,3,0,[]
여성성,3,0,[]
슈트,3,1,['길리슈트']
촬영,3,1,['촬영현장']
윤진영,3,0,[]
서로,3,0,[]
두째날,3,0,[]
1등,3,16,"['문과1등', '이과1등', '전교1등', '뒤에서1등', '문과1등이과1등', '웃찾사문과1등이과1등', '1등미디어', '웃찾사문과1등', '웃찾사이과1등', '1등각', '테니스1등', '말장난1등', '싸움1등', '로또1등', '1등리뷰', '이과1등가출']"
위험한,3,3,"['위험한놀이', '위험한장난', '위험한상견례']"
멍청한,3,0,[]
남자들이,3,2,"['남자들이일찍죽는', '남자들이란']"
짬식이,3,1,['양팡짬식이']
빵터지는,3,0,[]
소름돋는,3,0,[]
일찍,3,3,"['남자들이일찍죽는', '남자가일찍죽는', '일찍죽는']"
양팡동생,3,0,[]
아프리카tv여캠,3,0,[]
남자가일찍죽는,3,0,[]
무서운놀이,3,0,[]
이집사,3,1,['이집사studio']
대량,3,0,[]
음폐,3,0,[]
일찍죽는,3,2,"['남자들이일찍죽는', '남자가일찍죽는']"
사대,3,1,['사대강']
contry,3,0,[]
남자들이란,3,0,[]
팬미팅,3,0,[]
이집사studio,3,0,[]
개꿀잼,3,0,[]
길리,3,1,['길리슈트']
위험한장난,3,0,[]
무서운장난,3,0,[]
남자가,3,1,['남자가일찍죽는']
두번째,3,1,['두번째날']
st,3,32,"['dr.strange', 'conveniencestore', 'tourist', 'slopestyle', 'hiddleston', 'fallonstand-up', 'castsings', 'study', '이집사studio', 'lost', 'stone', 'sticky', 'astrofan', 'worcestershiresauce', 'stargazypie', 'stargazy', 'toast', 'instant', 'streamer', 'sstandsfor', '여인의향기ost', 'steveaokireaction', 'btssteveaoki', 'steveaoki', 'gamst', 'best', 'broadcastingaccident', 'tomhiddleston', 'seoulmusicawardstwice', 'winstonduke', 'davebautista', 'sebastianstan']"
돈스테이크리얼사운드,3,0,[]
두번째날,3,0,[]
엄폐,3,0,[]
난리,3,0,[]
고급치즈,3,0,[]
예재형,3,0,[]
서울민플러스치과,3,0,[]
좀비술래잡기,3,0,[]
연인화해,3,1,['연인화해하는법']
커플화해하는법,3,0,[]
남자친구잔소리,3,0,[]
여친만우절,3,0,[]
만우절,3,5,"['여친만우절', '만우절장난', '여자친구만우절', '남친만우절', '남자친구만우절']"
잔소리많은남친,3,0,[]
연인화해하는법,3,0,[]
커플싸웠을때,3,0,[]
잔소리많은여친,3,0,[]
짖궂은장난,3,0,[]
잔소리많은여자친구,3,0,[]
만우절장난,3,0,[]
남친잔소리,3,0,[]
커플화해,3,1,['커플화해하는법']
여자친구만우절,3,0,[]
무궁화꽃이피었습니다,3,0,[]
웃소게임,3,0,[]
엠티게임,3,0,[]
아이러브니키,3,0,[]
엠티장기자랑,3,0,[]
웃소무궁화,3,0,[]
미모,3,0,[]
그림,3,1,['릴레이그림']
엠티노래,3,0,[]
엠티메이크업,3,0,[]
웃소좀비,3,0,[]
luxury,3,0,[]
잔소리,3,8,"['남자친구잔소리', '잔소리많은남친', '잔소리많은여친', '잔소리많은여자친구', '남친잔소리', '잔소리많은남자친구', '여친잔소리', '여자친구잔소리']"
연인싸웠을때,3,0,[]
잔소리많은남자친구,3,0,[]
음악,3,0,[]
나쁜,3,7,"['머리나쁜여자', '머리나쁜남자', '나쁜점', '나쁜녀석들', '유튜버면나쁜점', '나쁜사또', '방학이면나쁜점']"
애묘,3,0,[]
놀기,3,0,[]
농촌,3,0,[]
안녕하세요,3,0,[]
텐션업,3,0,[]
hand,3,2,"['shandy', 'handalak']"
남친만우절,3,0,[]
여친잔소리,3,0,[]
공약,3,0,[]
box,3,2,"['sandboxnetwork', 'megabox']"
화해,3,4,"['연인화해', '커플화해하는법', '연인화해하는법', '커플화해']"
라이터,3,0,[]
주아,3,0,[]
남자친구만우절,3,0,[]
라이타,3,0,[]
다코야끼,3,0,[]
동족,3,0,[]
공지,3,0,[]
여자친구잔소리,3,0,[]
큰,3,1,['울산큰고래']
모험,3,0,[]
문어,3,0,[]
선언,3,0,[]
동지,3,0,[]
타코야끼,3,0,[]
czech,3,0,[]
명품,3,0,[]
치과,3,1,['서울민플러스치과']
레드향,3,0,[]
운석,3,0,[]
늪,3,0,[]
갤럭시,3,2,"['갤럭시s9플러스', '갤럭시s9']"
나무,3,7,"['나무식당', '나무상자', '나무스튜디오', '나무꾼', '자작나무', '대나무', '나무위키']"
note,3,0,[]
돌멩이,3,0,[]
sellphone,3,0,[]
풍경,3,1,['시골풍경']
장소,3,1,['커플데이트장소']
일,3,58,"['신태일', '일등미디어', '일상', '오늘부터1일', '일진영상', '일본', '거박2일', '과일', '일진', '우주일년', '섭이일상', '일대기', '독일빵', '1박2일', '슬로프스타일', '배그모바일', '일루전', '일루젼', '남자들이일찍죽는', '일찍', '남자가일찍죽는', '일찍죽는', '세븐일레븐', '일본음식', '생일케익', '유준호생일', '열대과일', '자일리톨껌', '자일리톨', '자일리톨워터', '유튜버일상', '똘랑아일랜드', '일본라멘', '일본로봇커피', '일본로봇', '일본로봇바리스타', '일본술', '일본여행', '코코넛오일', '모바일대상', '과일소주', '과일주', '통일부', '일식', '미사일', '자일리톨워터리뷰', '자일리톨리뷰', '자일리톨광고', '자일리톨물', '자일리톨물리뷰', '스타일', '생일', '일침', '모바일', '일상브이로그', '일제강점기', '일제시대', '일제']"
애쉬그라운,3,0,[]
해쉬브라운,3,0,[]
셀프,3,0,[]
갤럭시s9플러스,3,0,[]
갤럭시s9,3,1,['갤럭시s9플러스']
samsung,3,0,[]
원피스,3,1,['원피스고기']
언박싱,3,0,[]
아이폰7,3,0,[]
galaxys9plus,3,0,[]
스마트폰,3,0,[]
신상,3,7,"['신상품리뷰', '신상품소개', '신상품', '신상문', '불닭신상', '불닭볶음면신상', '신상불닭']"
이수근4행시,3,0,[]
슈퍼모델4행시,3,0,[]
이수근레전드,3,0,[]
강호동4행시,3,0,[]
슈퍼모델,3,1,['슈퍼모델4행시']
work,3,1,['sandboxnetwork']
gold,3,0,[]
돌머리,3,0,[]
fruit,3,1,['fruits']
alpine,3,0,[]
oranges,3,0,[]
mandarins,3,0,[]
fruits,3,0,[]
koreanpear,3,0,[]
pear,3,2,"['koreanpear', 'asiaticpear']"
apples,3,0,[]
tangerines,3,0,[]
나주,3,0,[]
asiaticpear,3,0,[]
릴레이그림,3,0,[]
체코,3,0,[]
알파인,3,0,[]
사기,3,0,[]
패밀리레스토랑,3,0,[]
빕스,3,0,[]
웃소술래잡기,3,0,[]
우유,3,2,"['바나나우유', '초코우유']"
자갈,3,0,[]
탐지,3,0,[]
wood,3,0,[]
찾기,3,1,['보물찾기']
s8,3,0,[]
lost,3,0,[]
금속,3,0,[]
stone,3,0,[]
씻기,3,0,[]
산책,3,0,[]
목줄,3,0,[]
얘기,3,2,"['웃픈얘기', '웃긴얘기']"
너무웃긴영상,3,0,[]
토피,3,0,[]
설,3,14,"['클로얄전설상자', '클래시로얄전설상자', '트럼프연설', '설레는영상', '설거지노예이수근', '설거지노얘', '설명', '전설', '설레임', '전설들', '이동욱열애설', '설선물', '설날', '설빙']"
trifle,3,0,[]
sticky,3,0,[]
푸딩,3,0,[]
애플,3,2,"['연애플레이리스트', '애플톡']"
스폰지,3,0,[]
크럼블,3,0,[]
sponge,3,0,[]
victoria,3,0,[]
crumble,3,0,[]
pudding,3,0,[]
toffee,3,0,[]
쌀,3,1,['찹쌀']
apple,3,1,['apples']
빅토리아,3,0,[]
트라이플,3,0,[]
rice,3,1,['friedrice']
dessert,3,0,[]
푸드,3,2,"['푸드테라피', '패스트푸드']"
불닭,3,14,"['불닭볶음면', '불닭볶음면치즈', '불닭먹방', '짜장불닭리뷰', '불닭신상', '치즈불닭', '불닭짜장리뷰', '불닭짜장', '불닭볶음면신상', '짜장불닭', '불닭리뷰', '짜장불닭볶음면', '불닭볶음면짜장', '신상불닭']"
cooking,3,2,"['realcookingsound', 'cookingasmr']"
#포항#지진#방송사고#주의하세요,3,0,[]
야채,3,0,[]
양식,3,0,[]
놀리기,3,1,['동생놀리기']
새집,3,0,[]
강아지똥,3,0,[]
강아지밥그릇,3,0,[]
새로운집,3,0,[]
강남거지,3,0,[]
금메달,3,1,['최민정금메달']
world,3,0,[]
연예인,3,0,[]
섭둥이들,3,1,['안녕섭둥이들']
안녕섭둥이들,3,0,[]
가또블랑코,3,0,[]
cutepuppy,3,0,[]
러블리마켓,3,0,[]
동메달,3,0,[]
수제가구,3,0,[]
강아지집,3,0,[]
강아지배변패드,3,0,[]
사이다영상,3,0,[]
원목가구,3,0,[]
강아지옷,3,0,[]
강아지그릇,3,0,[]
이사했어요,3,0,[]
더블락스핀,3,0,[]
티익스프레스,3,0,[]
바이킹,3,0,[]
회전목마,3,0,[]
에버랜드,3,0,[]
끝말잇기,3,0,[]
강아지오줌,3,0,[]
깜찍한강아지,3,0,[]
빨리,3,0,[]
카,3,67,"['아프리카tv', '아프리카철구', '아프리카', '몰카', '아프리카bj', '아프리카비제이', '카톡', '카카오톡', '헤어지는카톡', '이별카카오톡', '소개팅카톡', '이별카톡', '카카오톡고백', '몰래카메라', '카톡이야기', '카톡사연', '카톡제보', '클로얄신규카드', '시카고', '디바제시카', '아프리카tv시상식', '코카콜라', '피카츄', '웃소카톡상태메시지유형', '카톡역관광', '카톡상메유형시리즈', '카톡상메유형', '카톡상메심리', '카톡상메추천', '카톡사이다', '카톡상메저격', '카톡레전드', '웃소카톡상메유형', '카톡유형', '카톡상메', '카톡상태메시지유형', '카톡고백', '크리스마스카드', '카톡상태메시지', '아프리카tv여캠', '무표정카리스마', '카리스마', '칼카나마알아철니', '아프리카티비', '아프리카시상식', '아프리카tv대상', '족자카르타', '자카르타공항', '자카르타', '아보카도', '스포츠카', '범프리카', '범프리카치킨', '아메리카노', '카메라', '카모테스', '무인카페', '바카스', '보드카', '오글몰카', '중2병몰카', '카스', '카페', '토미오카고교댄스', '윽카', '토미오카', '슈퍼카']"
박살,3,0,[]
사마귀,3,3,"['사마귀제거', '사마귀수술', '사마귀치료']"
빈첸,3,0,[]
박준호,3,0,[]
두오필름겔,3,0,[]
듀오필름겔,3,0,[]
피부질환,3,0,[]
피부과,3,0,[]
티눈,3,3,"['티눈제거', '티눈치료', '티눈수술']"
티눈제거,3,0,[]
사마귀제거,3,0,[]
사마귀수술,3,0,[]
피지제거,3,0,[]
티눈치료,3,0,[]
사마귀치료,3,0,[]
시험,3,1,['시험기간']
티눈수술,3,0,[]
피지,3,1,['피지제거']
입마개,3,0,[]
실랑이,3,0,[]
고양이,3,0,[]
cat,3,2,"['afreecatv', 'catph??ng']"
이야기,3,2,"['카톡이야기', '무서운이야기']"
강형욱,3,0,[]
고자,3,0,[]
놀이,3,7,"['위험한놀이', '무서운놀이', '물놀이', '놀이동산', '관자놀이', '은행놀이', '놀이터']"
새끼,3,0,[]
착한,3,0,[]
fower,3,0,[]
멋진,3,0,[]
닭갈비,3,0,[]
오프,3,1,['오프로드']
짬뽐,3,0,[]
시원,3,0,[]
물놀이,3,0,[]
충격,3,0,[]
동태,3,0,[]
상황,3,2,"['상황극', '상황들']"
피,3,52,"['피서영', '피시방', '피자', '인피니티워', '피키캐스트', '레시피', '피파', '인피티트', '피키픽처스', '피타플래닛', '피부', '크리스피', '커피', '피카츄', '인피니티', '인피니트워', '푸드테라피', '피자헛', '스피드먹방', '피치', '대피소', '무궁화꽃이피었습니다', '원피스', '토피', '피부질환', '피부과', '피지제거', '피지', '피키', '편의점커피', '캔커피', '딥치즈쉬림프피자', '해피엔드', '일본로봇커피', '커피만드는로봇', '커피로봇', '로봇이타는커피', '피겨', '로봇커피', '로보트커피', '무인커피', '마피아게임', '피코크', '보이스피싱', '마피아', '피시', '영어스피킹', '피픽', '해피콜', '만두피', '원피스고기', '쇼챔피언']"
수박,3,0,[]
봄,3,1,['박봄']
가을,3,1,['가을산']
민어,3,0,[]
people,3,1,['koreanpeople']
힘,3,0,[]
로드,3,2,"['오프로드', '이윤석자이로드롭']"
nice,3,0,[]
상남자,3,0,[]
변화,3,0,[]
멋있는,3,0,[]
평창올림픽컬링,3,0,[]
반전매력,3,0,[]
무표정,3,1,['무표정카리스마']
평창동계올림픽컬링,3,0,[]
무표정카리스마,3,0,[]
컬링김은정,3,0,[]
카리스마,3,1,['무표정카리스마']
설명,3,0,[]
화제,3,0,[]
디자이너,3,1,['디자이너4행시']
세븐일레븐,3,0,[]
이경규이덕화낚시,3,0,[]
아르바이트,3,0,[]
이경규레전드,3,0,[]
은지원레전드,3,0,[]
이경실몸,3,0,[]
김구라레전드,3,0,[]
알바,3,1,['반도의흔한애견샵알바생']
문희준,3,1,['문희준뚱땡이']
김신영고모,3,0,[]
비싼,3,1,['가장비싼']
김신영다이어트,3,0,[]
이경실,3,3,"['이경실몸', '이경실레전드', '이경실다리']"
김효진돈의맛,3,0,[]
악플읽기,3,0,[]
악플,3,1,['악플읽기']
홍기훈,3,1,['홍기훈싸움']
홍기훈싸움,3,0,[]
대학생,3,0,[]
절친노트,3,0,[]
이경규,3,2,"['이경규이덕화낚시', '이경규레전드']"
한국유튜버,3,0,[]
섭이네가족,3,0,[]
리치여동생,3,0,[]
리치동생,3,0,[]
슈퍼바우,3,0,[]
댕댕이아기,3,0,[]
전설,3,3,"['클로얄전설상자', '클래시로얄전설상자', '전설들']"
애견샵,3,1,['반도의흔한애견샵알바생']
리치가족,3,0,[]
총,3,8,"['한손에총들고', '배그신총', '새총', '정총무', '정총무가쏜다', '케총무가쏜다', '소총', '엽총']"
암컷포메라니안,3,0,[]
신기록,3,0,[]
핫팩,3,0,[]
헌팅,3,1,['길거리헌팅']
트랜스젠더,3,0,[]
김구라욕,3,0,[]
이경실레전드,3,0,[]
미쉐린가이드,3,0,[]
k-pop,3,1,['k-popmemes']
đ?igiachanđ?t,3,1,['đ?igiachanđ?t8']
재료,3,0,[]
수제,3,2,"['수제가구', '수제케이크']"
칼카나마알아철니,3,0,[]
수헬리베붕탄질산,3,0,[]
xemphimhai,3,0,[]
#hai,3,1,['#hait?t2018']
xemhait?t,3,0,[]
미션왓썹,3,0,[]
테스터훈,3,0,[]
양파전기,3,0,[]
디바걸스,3,0,[]
전기,3,3,"['양파전기', '레몬전기', '전기만들기']"
양파와파워에이드,3,0,[]
디바제니,3,0,[]
핸드폰충전,3,0,[]
onionpowerade,3,0,[]
농협,3,1,['농협마트']
일본음식,3,0,[]
청국장,3,0,[]
발효음식,3,0,[]
보슐랭가이드,3,0,[]
이윤석바디사운드,3,0,[]
이윤석,3,2,"['이윤석바디사운드', '이윤석자이로드롭']"
김현철,3,2,"['김현철지휘', '김현철왜그래']"
이경실다리,3,0,[]
김효진,3,1,['김효진돈의맛']
김현철지휘,3,0,[]
이윤석자이로드롭,3,0,[]
김지선댄스,3,0,[]
김현철왜그래,3,0,[]
문희준뚱땡이,3,0,[]
김지선,3,1,['김지선댄스']
김신영레전드,3,0,[]
은지원노래,3,0,[]
낫토,3,0,[]
배달,3,5,"['배달음식', '삼겹살배달', '배달의민족', '배달통', '배달어플']"
varietyshow,3,1,['koreanvarietyshow']
면,3,39,"['라면', '불닭볶음면', '짜장면', '컵라면', '시키면한다', '시키면먹는다', '범죄도시명장면', '짜장면먹바으', '신라면', '배그웃긴장면', '키작으면좋은점', '키크면', '키작으면', '미우새짜장면', '자장면', '수타면', '수타자장면', '유튜버면나쁜점', '날씬하면', '냉면', '맛있으면0칼로리', '즉석라면', '수면', '영화명장면', '명장면', '늑대소년명장면', '해바라기명장면', '드라마명장면', '겨울왕국명장면', '점보라면', '엠브로점보라면', '라면땅', '면접', '수면제방송', '불닭볶음면치즈', '불닭볶음면신상', '짜장불닭볶음면', '불닭볶음면짜장', '방학이면나쁜점']"
소진,3,2,"['턱소진', '안소진']"
턱소진,3,0,[]
박현신,3,0,[]
보이는라디오,3,0,[]
글로벌,3,0,[]
안소진,3,0,[]
상견례,3,1,['위험한상견례']
턱돌이,3,0,[]
리스,3,25,"['크리스', '블랙리스트', '연애플레이리스트', '크리스마스', '크리스피', '먹킷리스트', '메리크리스마스', '크리스마스노래', '크리스마스를보내는', '크리스마스선물', '크리스마스영상', '크리스마스캐롤', '유형별크리스마스', '크리스마스카드', '웃소크리스마스', '웃소크리스마스유형', '크리스마스유형', '크리스마스메이크업', '무표정카리스마', '카리스마', '일본로봇바리스타', '바리스타로봇', '로봇바리스타', '그리스', '베어그리스']"
항아리,3,3,"['항아리게임실사판', '항아리게임코스프레', '항아리게임']"
영어공부,3,1,['영어공부튜터링']
opus,3,1,['해운대opus']
무모한도전,3,0,[]
실사,3,3,"['배틀그라운드실사판', '배그실사판', '항아리게임실사판']"
쏘우,3,0,[]
코스프레,3,1,['항아리게임코스프레']
등산,3,0,[]
턱형와이프,3,0,[]
섭오빠,3,0,[]
턱형아내,3,0,[]
장모님,3,0,[]
중식,3,0,[]
영어회화,3,0,[]
영어,3,9,"['영어공부', '영어회화', '영어어플', '영어표현', '영어공부튜터링', '영어튜터링', '영어앱', '영어스피킹', '영어교정']"
동굴,3,1,['동굴수영장']
gangg,3,0,[]
설레임,3,0,[]
엔단,3,0,[]
하나나,3,0,[]
지라라,3,0,[]
생존게임,3,0,[]
강지,3,0,[]
pc게임,3,0,[]
꽃핀,3,0,[]
아프리카티비,3,0,[]
위험한상견례,3,0,[]
항아리게임실사판,3,0,[]
인어공주,3,0,[]
밥,3,33,"['김치볶음밥', '술밥', '김밥', '밥블레스유', '대왕초밥asmr', '대왕초밥만들기', '대왕초밥먹방', '연어초밥asmr', '초밥asmr', '웃소초밥', '초밥먹방', '벤쯔초밥', '연어초밥리얼사운드', '연어초밥먹방', '쿡소초밥', '대왕초밥', '강아지밥그릇', '집밥', '저녁밥', '강아지밥', '김밥집', '병원밥', '삼각김밥', '비빔밥', '저녁밥상', '밥상', '바라밥', '혼밥', '컵밥', '공기밥', '혼밥친구', '혼자밥먹기좋은영상', '혼밥먹방']"
강다니엘,3,0,[]
got7fan,3,0,[]
j-rock,3,0,[]
k-popmemes,3,0,[]
나야나,3,0,[]
콜라,3,3,"['코카콜라', '복숭아콜라', '프리미엄콜라']"
vixxfan,3,0,[]
astrofan,3,0,[]
btsfan,3,1,['btsfanboy']
항아리게임코스프레,3,0,[]
fanboy,3,1,['btsfanboy']
kangdaniel,3,0,[]
한식,3,0,[]
j-pop,3,0,[]
집밥,3,0,[]
국,3,50,"['외국인', '영국남자', '영국', '외국', '국민바보', '한국말', '국내', '국어쌤', '한국', '중국', '중국인', '한국어', '겨울왕국', '자유한국당', '태국인', '외국인반응', '중국집', '한국유튜버', '청국장', '영국음식', '이국주', '으랏차차대한민국', '중국요리', '범죄도시중국어', '미국', '국가', '겨울왕국노래', '겨울왕국명장면', '국가대표', '국기', '국가비', '호기심천국', '양평해장국', '해장국', '방탄소년단미국진출', '방탄소년단미국공연', '방탄소년단미국인터뷰', '방탄소년단미국반응', '방탄소년단미국인기', '방탄소년단미국', '방탄소년단미국방송', '대한민국', '한국민속촌', '외국어영역', '떡국', '된장국', '똥국', '국물', '정국', '태국']"
exofan,3,0,[]
koreanvarietyshow,3,0,[]
music,3,6,"['musicvideo', 'seoulmusicawardstwice', 'seoulmusicawardsredvelvet', 'blackpinkseoulmusicawards', 'seoulmusicawardsbts', 'btsblackpinkseoulmusicawards2018']"
음착,3,0,[]
케이팝,3,0,[]
항아리게임,3,2,"['항아리게임실사판', '항아리게임코스프레']"
미션왓섭,3,0,[]
보물찾기,3,0,[]
직쏘,3,0,[]
어린이날,3,0,[]
10년친구,3,0,[]
새총,3,0,[]
infinitefan,3,0,[]
knkfan,3,0,[]
프로듀스101시즌2,3,0,[]
bapfan,3,0,[]
nctfan,3,0,[]
클라스,3,1,['역대클라스']
seventeenfan,3,0,[]
produce101fan,3,0,[]
레몬전기,3,0,[]
전기만들기,3,0,[]
연말,3,2,"['연말파티', '연말시상식']"
기억안난다니까,3,0,[]
중학생,3,0,[]
키다리,3,0,[]
god.턱형,3,0,[]
자퇴,3,0,[]
해명,3,0,[]
성장기,3,0,[]
키높이구두,3,0,[]
연말파티,3,0,[]
관상후기,3,0,[]
마드모아젤,3,0,[]
푸파,3,1,['엠브로푸파']
그사건,3,1,['레바그사건']
레바그사건,3,0,[]
레바,3,1,['레바그사건']
그것이알고싶다,3,1,['그것이알고싶다패러디']
관상가,3,0,[]
대한건아턱중,3,0,[]
god.턱중,3,0,[]
great,3,0,[]
평균몸무게,3,0,[]
말장난1등,3,0,[]
키작으면좋은점,3,0,[]
키크면,3,0,[]
키작으면,3,1,['키작으면좋은점']
아프리카시상식,3,0,[]
성장통,3,0,[]
아프리카tv대상,3,0,[]
꼬맹이,3,0,[]
미우새짜파게티,3,0,[]
미우새짜장면,3,0,[]
harmony,3,0,[]
3도,3,0,[]
3do,3,0,[]
musicvideo,3,0,[]
더블v,3,0,[]
사주,3,0,[]
피키,3,2,"['피키캐스트', '피키픽처스']"
wine,3,0,[]
블랙핑크,3,2,"['#블랙핑크', '블랙핑크마지막처럼무대리액션']"
편의점커피,3,0,[]
유남석,3,0,[]
헌법재판소,3,0,[]
김진태,3,0,[]
인사청문회,3,0,[]
블핑,3,0,[]
기억의빈자리,3,0,[]
화유기,3,0,[]
관상,3,2,"['관상후기', '관상가']"
나쁜녀석들,3,0,[]
베스트,3,2,"['베스트무한도전', '무한도전베스트']"
강철비,3,0,[]
blackpink,3,3,"['blackpinkseoulmusicawards', 'btsblackpinkseoulmusicawards2018', 'btsblackpinksma']"
워터,3,3,"['자일리톨워터', '코코넛워터', '자일리톨워터리뷰']"
인생,3,2,"['인생포차', '인생파티시엘']"
캡사이신,3,1,['캡사이신케익']
편의점라떼,3,0,[]
캔커피,3,0,[]
인도네시아여행,3,0,[]
여행영상,3,0,[]
상,3,142,"['웃긴영상', '개그영상', '영상', '유머영상', '게임영상', '상담', '동영상', '일상', '가정상담', '공감영상', '일진영상', '인기동영상', '인기급상승', '클로얄전설상자', '클래시로얄전설상자', '클로얄클랜상자', '클래시로얄상자까기', '이상민', '시상식', '아프리카tv시상식', '박상현', '비상', '고민상담', '양팡가족영상', '가족영상', '학교영상', '섭이일상', '브베그라샤영상', '지각영상', '빌리지영상', '설레는영상', '한미정상', '한미정상회담', '상어', '커플영상', '커플데이트영상', '달달한영상', '상어녀', '상황극', '약빤영상', '병맛영상', '웃소카톡상태메시지유형', '카톡상메유형시리즈', '카톡상메유형', '웃긴동영상', '상어송', '상어가족', '카톡상메심리', '상메유형', '상태메시지유형', '카톡상메추천', '카톡상메저격', '비교영상', '웃소카톡상메유형', '철구영상', '상메저격', '카톡상메', '카톡상태메시지유형', '착시현상', '상메추천', '상메뜻', '크리스마스영상', '카톡상태메시지', '빙상', '신상', '너무웃긴영상', '사이다영상', '상황', '상남자', '상견례', '위험한상견례', '관상후기', '관상가', '아프리카시상식', '아프리카tv대상', '관상', '여행영상', '화상채팅', '연말시상식', '이상구', '이상준', '삐약이박상현', '나무상자', '개그맨박상현', '요요현상', '박상현성용', '뷔페의상', '보물상자', '유튜버일상', '코난오브라이언남북정상회담', '영상편집', '가상현실', '가상체험', '가상', '윤계상', '그영상', '항상화나있는', '배꼽빠지는영상', '신상품리뷰', '신상품소개', '신상품', '김상중', '모바일대상', '대상', '커버영상', '중2병영상', '저녁밥상', '밥상', '저녁상', '시간잘가는영상', '개웃긴영상', '무한상사', '이상순', '재밌는영상', '장난영상', '감사영상', '개그맨이상은', '패러디영상', '신상문', '방탄소년단최신영상', '수상', '현상', '기뉴다상어녀', '웃픈영상', '상승', '불닭신상', '불닭볶음면신상', '신상불닭', '일상브이로그', '공감동영상', '연애상담사', '해외영상', '수상한', '바인영상', '개그동영상', '병맛동영상', '코믹동영상', '연애상담', '서울가요대상방탄소년단', '상황들', '재미있는동영상', '혼자밥먹기좋은영상']"
양팡엠브로,3,0,[]
엠브로양팡,3,0,[]
mbro,3,0,[]
인천공항,3,0,[]
공항,3,2,"['인천공항', '자카르타공항']"
족자카르타,3,0,[]
인도네시아,3,1,['인도네시아여행']
생일케익,3,0,[]
발리,3,0,[]
유준호,3,1,['유준호생일']
유준호생일,3,0,[]
비행기지연,3,0,[]
자카르타공항,3,0,[]
자카르타,3,2,"['족자카르타', '자카르타공항']"
아재개그,3,0,[]
꾹tv,3,0,[]
홈런볼,3,0,[]
임홍규,3,0,[]
강패,3,0,[]
남구,3,0,[]
싸움1등,3,0,[]
larva,3,0,[]
태규,3,2,"['전태규', '전태규헵번']"
홍트콤,3,0,[]
샛별,3,0,[]
노가리,3,0,[]
화상채팅,3,0,[]
무서운,3,3,"['무서운놀이', '무서운장난', '무서운이야기']"
이선민,3,0,[]
천도칼빅민,3,0,[]
공포게임방송,3,0,[]
노래방,3,1,['거리노래방']
노래하는코트레전드,3,0,[]
코트를웃겨라,3,0,[]
깡패,3,0,[]
지용환,3,0,[]
화이트와인,3,0,[]
하리보,3,0,[]
곰팡이,3,0,[]
레드와인,3,0,[]
영구정지,3,0,[]
은우,3,0,[]
worcestershiresauce,3,0,[]
stargazypie,3,0,[]
peas,3,0,[]
british,3,0,[]
spaghettihoops,3,0,[]
beans,3,0,[]
stargazy,3,1,['stargazypie']
워스터소스,3,0,[]
toast,3,0,[]
영국음식,3,0,[]
mushy,3,0,[]
t?p2,3,0,[]
다이소과자갯수,3,0,[]
다이소,3,3,"['다이소과자갯수', '다이소과자리뷰', '다이소과자']"
couplevideo,3,0,[]
과자리뷰,3,1,['다이소과자리뷰']
hait?t2018m?inh?t,3,0,[]
다이소과자리뷰,3,0,[]
t?p1,3,0,[]
딥치즈쉬림프피자,3,0,[]
반올림,3,0,[]
줄자,3,0,[]
평균키,3,0,[]
채좋점,3,0,[]
억섭호,3,0,[]
귀요미,3,0,[]
160cm,3,0,[]
키커,3,0,[]
키높이신발,3,0,[]
팻두,3,0,[]
과자갯수,3,1,['다이소과자갯수']
haibinhminh,3,1,['phimhaibinhminh']
