fid,avg_tmp,max_tmp,min_tmp,상업/업무지(도시),도로(도시),일반주택지(도시),교육/군사시설(도시),유원지(임지),공공용지(도시),인공녹지(도시),하천(수계),고층주택지(도시),공업시설(도시),침엽수림(임지),암벽/석산(임지),미경지정리답(농지),보통/특수작물(농지),처리장(도시),저수지/늪(수계),자연초지(임지),발전시설(도시),공업나지(도시),인공초지(임지),경지정리답(농지),활엽수림(임지),철로(도시),골프장(임지),혼합수림(임지),가축/사육시설(도시),공원묘지(임지),과수원(농지),매립지(도시),shape_area
324,33.23809523809524,38,29,56704.576,18729759.247,644977.1799999999,48280.239,0.0,228659.37900000002,113898.25,281693.615,274039.353,27386.484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300409.117,0.0,0.0,0.0,0.0,0.0,0.0,20705807.440000005
365,30.9,33,28,13943.177,18729759.247,126271.76099999998,39437.701,0.0,67489.848,27084.216,13691.997,408320.3990000001,0.0,909046.533,0.0,0.0,212954.665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49703.403,0.0,20597702.947000004
366,32.80952380952381,42,26,0.0,18729759.247,180933.45999999996,101495.492,0.0,0.0,105238.48599999999,5025.556,33942.871,0.0,638588.866,0.0,0.0,1196106.277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,339156.172,0.0,0.0,0.0,0.0,0.0,0.0,21330246.427
371,33.0,36,29,143823.93300000002,18729759.247,1175991.9810000001,128046.74300000002,0.0,30289.871,0.0,0.0,158752.678,0.0,160874.29600000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20527538.749
325,30.586206896551722,34,27,94937.25700000001,18729759.247,551564.544,74036.924,0.0,0.0,42258.752,0.0,32349.672,0.0,881300.5920000001,0.0,0.0,35398.445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49703.403,0.0,20491308.836000003
465,28.694444444444443,33,25,16106.936000000002,15584030.379,1080089.1800000002,49719.569,0.0,12095.585,0.0,0.0,48915.325,0.0,2539016.276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19329973.25
30,27.27777777777778,32,23,0.0,6201649.948,13852.335,0.0,0.0,0.0,0.0,658573.2600000001,0.0,0.0,45357.652,0.0,0.0,603440.5129999999,0.0,0.0,0.0,0.0,0.0,0.0,98824.688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7621698.396
449,29.638297872340427,34,26,26367.698,15584030.379,1182364.204,27357.875,0.0,136507.94400000002,0.0,0.0,0.0,0.0,1391190.4740000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18347818.574
450,25.41860465116279,33,19,0.0,15584030.379,445032.944,0.0,0.0,0.0,0.0,6747.365,47977.94,0.0,13269618.257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29353406.884999998
493,27.75609756097561,32,22,0.0,15584030.379,785428.253,78424.003,0.0,0.0,0.0,29920.4,30618.293,0.0,13731997.349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30240418.677
544,22.77710843373494,33,15,38727.111999999994,15584030.379,872264.409,19150.367,0.0,0.0,4420.634,19407.735,72749.092,0.0,13730753.114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30341502.842
448,29.642857142857142,33,26,99933.89000000001,15584030.379,1386988.806,30988.194,0.0,0.0,0.0,30531.126,11887.091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17144359.485999998
283,32.07142857142857,35,29,0.0,18729759.247,826609.488,82397.18400000001,0.0,35300.122,2093.1510000000003,461.954,616883.3049999999,0.0,521827.767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20815332.218000002
329,31.444444444444443,35,28,76496.859,18729759.247,769726.813,27260.647,0.0,24032.471,102224.09500000002,0.0,432587.818,0.0,418014.045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20580101.995
280,26.0,31,21,0.0,15584030.379,22262.416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15008833.353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30615126.148000002
282,31.024390243902438,35,28,10822.108999999999,34314501.38600001,732413.3999999999,0.0,0.0,0.0,0.0,0.0,58054.823000000004,0.0,15743354.906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19261.017000000003,0.0,0.0,0.0,0.0,0.0,50878407.641
370,32.23809523809524,35,29,143218.538,18729759.247,1309826.623,127096.37300000002,0.0,14974.373,55161.333,15475.4,248305.15399999998,0.0,418014.045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21061831.086000003
281,30.095238095238095,33,27,10174.623,15584030.379,427843.989,0.0,0.0,14470.965,0.0,0.0,0.0,0.0,15046947.289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31083467.245
361,31.06451612903226,35,27,24648.395,18729759.247,517301.22000000003,318815.245,0.0,160763.485,19009.186,15475.4,64466.802,0.0,914010.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20764249.25
364,29.866666666666667,33,25,54000.724,18729759.247,597601.7409999999,150272.47400000002,0.0,16625.617,18669.539999999997,0.0,236124.49799999996,0.0,415688.006,0.0,0.0,188727.64400000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,338340.281,0.0,3608112.585,0.0,492261.12899999996,0.0,0.0,24846183.486
323,32.5,35,31,76306.237,18729759.247,736829.4540000001,41275.646,0.0,83298.09899999999,402.45599999999996,0.0,301372.54900000006,50915.319,881300.5920000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,338340.281,0.0,0.0,0.0,0.0,0.0,0.0,21239799.88
322,33.23076923076923,35,31,164730.513,18729759.247,822965.2330000001,68750.834,0.0,0.0,0.0,0.0,41353.876000000004,12062.47,881300.5920000001,0.0,0.0,11192.581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,357963.085,0.0,0.0,0.0,0.0,0.0,0.0,21090078.431
573,33.0,37,29,0.0,18729759.247,1105088.1770000001,632715.652,0.0,0.0,75353.16900000001,0.0,36963.447,0.0,914010.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20593.337,0.0,0.0,0.0,0.0,0.0,0.0,21514483.299000002
321,31.576923076923077,35,29,37790.719000000005,18729759.247,796804.129,15171.346000000001,0.0,216119.571,135784.50199999998,298319.03,174088.91999999998,27386.484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97184.972,0.0,0.0,0.0,0.0,0.0,0.0,20528408.92
27,28.2,33,23,0.0,6201649.948,40621.327000000005,0.0,0.0,0.0,279310.506,669283.3290000001,0.0,0.0,0.0,0.0,62944.765,730300.8719999999,0.0,0.0,0.0,0.0,0.0,0.0,98824.688,1057610.883,166527.046,0.0,0.0,0.0,0.0,0.0,0.0,9307073.364
28,27.136363636363637,33,23,0.0,6201649.948,0.0,0.0,0.0,0.0,148880.411,1981082.563,0.0,0.0,0.0,0.0,62944.765,53369.882000000005,0.0,0.0,54716.614,0.0,0.0,0.0,0.0,0.0,166527.046,0.0,0.0,0.0,0.0,0.0,0.0,8669171.229
483,23.378205128205128,31,16,74402.543,15584030.379,879944.247,34140.591,0.0,0.0,0.0,23058.406,210400.60499999998,0.0,13415255.718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16815.363,0.0,0.0,0.0,0.0,0.0,30238047.852
466,29.87142857142857,34,26,0.0,15584030.379,1104958.362,61412.888000000006,0.0,0.0,0.0,0.0,98459.739,0.0,2539016.276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19387877.644
463,30.5625,34,26,41730.84300000001,15584030.379,1615221.131,73384.559,0.0,15967.413,0.0,46909.242,1715.224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17378958.791
464,29.5,33,25,41902.135,15584030.379,685319.04,33484.109,0.0,55220.515999999996,0.0,0.0,78674.363,0.0,1296922.512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16815.363,0.0,0.0,0.0,0.0,0.0,17792368.417
446,30.188235294117646,37,24,79150.567,15584030.379,950617.2969999998,34943.686,0.0,81876.06599999999,125037.894,24805.729,0.0,63317.375,2790974.171,0.0,137042.302,525225.0390000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,604977.47,0.0,848.177,0.0,0.0,0.0,0.0,21002846.152000003
484,24.404255319148938,32,18,0.0,15584030.379,670956.0160000001,0.0,0.0,0.0,0.0,18231.961,55363.246,0.0,13700006.888999999,25749.267999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30054337.759
3,31.0,36,26,33846.131,15584030.379,693180.1499999999,98401.55099999999,0.0,0.0,4420.634,0.0,49899.055,0.0,17017041.562,25749.267999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33506568.729999997
8,30.0,33,26,0.0,15584030.379,109174.467,126767.13699999999,0.0,23872.877,0.0,0.0,0.0,0.0,15023448.754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30867293.614000004
369,30.58974358974359,35,26,10174.623,15610925.927000001,534553.329,88265.406,0.0,33929.504,0.0,0.0,12757.431999999999,0.0,3036137.608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19326743.829
327,32.65,36,30,0.0,34340967.504,1250453.327,254722.958,0.0,16455.836,0.0,0.0,0.0,0.0,328469.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36191068.945
328,33.473684210526315,36,30,106140.269,18729759.247,723863.6359999999,99863.209,0.0,32965.567,582.7819999999999,0.0,398404.429,0.0,136885.69199999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20228464.831
231,32.61538461538461,36,29,31388.854,18729759.247,561128.1900000001,583047.5070000001,0.0,65910.963,3496.634,5371.679,97204.207,0.0,518874.402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20596181.683000002
360,32.72727272727273,37,29,15005.395,18729759.247,404444.5909999999,338406.396,94148.084,283031.487,19009.186,15475.4,81907.43000000001,0.0,914010.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20895197.486
357,33.7,38,30,13752.582,18729759.247,646412.7320000001,392770.44700000004,0.0,256124.157,19009.186,19969.283,91330.1,0.0,1332024.315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,421.144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21501573.193
447,28.987179487179485,34,24,16737.184,15584030.379,790632.952,15076.774,0.0,0.0,37516.606,0.0,74124.284,63927.344000000005,2539016.276,0.0,0.0,397950.88700000005,0.0,0.0,0.0,47613.041,0.0,0.0,0.0,0.0,366589.487,0.0,0.0,0.0,0.0,0.0,0.0,19933215.214
318,32.90909090909091,34,30,387667.061,18729759.247,811310.203,24312.864999999998,0.0,0.0,9443.119,0.0,92689.66100000001,17145.615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,369911.115,0.0,0.0,0.0,0.0,0.0,0.0,20442238.886
317,31.424242424242426,34,28,129062.092,18729759.247,620028.005,124035.98300000001,0.0,77126.301,112395.054,323597.21499999997,136278.704,0.0,385448.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49449.944,0.0,0.0,0.0,0.0,0.0,0.0,20687181.145
572,32.432432432432435,36,29,70297.287,18729759.247,1502985.471,484666.05399999995,0.0,0.0,0.0,0.0,66956.907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66199.58600000001,0.0,0.0,0.0,0.0,0.0,0.0,20920864.551999997
320,27.09090909090909,32,21,22217.272,18729759.247,528889.723,29260.033000000003,56830.403,0.0,0.0,0.0,0.0,0.0,32656.751,0.0,0.0,68090.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3608112.585,0.0,492261.12899999996,0.0,0.0,23568078.018000003
26,27.837209302325583,32,23,17220.205,6201649.948,13153.197,0.0,0.0,75394.262,10788.934,1353035.236,54300.748,0.0,221769.67899999997,0.0,62944.765,0.0,141414.809,0.0,0.0,0.0,0.0,0.0,0.0,1057610.883,180611.082,0.0,0.0,0.0,0.0,0.0,0.0,9389893.748
13,27.491803278688526,33,23,0.0,6201649.948,0.0,0.0,0.0,0.0,17132.762,3892216.881,0.0,0.0,221769.67899999997,0.0,0.0,19979.522,375968.134,0.0,95994.59199999999,22543.136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10847254.654
25,29.470588235294116,36,25,0.0,6201649.948,163515.68600000002,0.0,0.0,0.0,28285.862,278246.082,0.0,28860.84,0.0,0.0,314752.38800000004,159281.63499999998,0.0,0.0,0.0,0.0,0.0,15730.046,2931568.375,1057610.883,166527.046,0.0,0.0,0.0,0.0,0.0,0.0,11346028.791000001
319,27.3265306122449,34,21,98645.03899999999,18729759.247,1039711.7760000001,78990.525,0.0,29045.121,0.0,0.0,0.0,34158.551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3608112.585,0.0,0.0,0.0,0.0,23618422.844
467,31.318181818181817,34,28,47516.663,15584030.379,1273604.267,51090.717,0.0,0.0,0.0,85712.881,74124.284,0.0,2539016.276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19655095.467000004
279,25.22772277227723,34,17,14077.97,15584030.379,647886.1780000001,126767.13699999999,419057.034,105820.66699999999,2496.8379999999997,0.0,0.0,0.0,3050753.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19950889.212
4,31.25,35,28,33367.272,15584030.379,535710.896,161159.413,0.0,0.0,0.0,0.0,39994.202999999994,0.0,2078389.915,153797.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18586449.128
481,26.96808510638298,31,21,34254.973,15584030.379,643699.125,36405.149000000005,0.0,5299.153,0.0,33984.382,108815.655,0.0,279456.77400000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2082259.616,0.0,0.0,0.0,0.0,18808205.206
482,29.75862068965517,33,26,0.0,15584030.379,537844.66,0.0,0.0,0.0,0.0,0.0,177401.239,0.0,1727311.144,153797.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2082259.616,0.0,0.0,0.0,0.0,20262644.088
537,24.656050955414013,35,14,96583.799,34340685.174,793169.1230000001,263679.342,691385.595,210684.435,0.0,0.0,36230.934,0.0,29240.843999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36461659.24600001
491,32.5,35,31,45510.53599999999,15584030.379,1561873.133,148453.57100000003,0.0,0.0,0.0,31809.259,66037.731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17437714.609
492,29.785714285714285,33,27,79042.251,15584030.379,890618.575,115193.74799999999,0.0,44716.109,0.0,26089.72,10148.0,0.0,1296922.512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18046761.294
7,21.848249027237355,33,14,30982.757,15610925.927000001,474894.592,162254.55,669055.419,156398.74000000002,0.0,0.0,0.0,0.0,3036137.608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20140649.593000002
29,30.3125,36,26,0.0,6201649.948,0.0,0.0,0.0,0.0,12752.916000000001,225948.21,0.0,0.0,0.0,0.0,218883.72100000002,57945.154,0.0,0.0,0.0,0.0,0.0,0.0,2876583.413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9593763.362
278,34.24,37,32,34735.824,18729759.247,1129728.585,296497.6619999999,0.0,10542.532,0.0,36623.988,25852.659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46207.327000000005,0.0,0.0,0.0,0.0,20309947.824
539,32.888888888888886,35,30,17838.732,18729759.247,1643058.2170000002,259677.528,0.0,4061.343,0.0,0.0,177073.345,0.0,50074.201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46207.327000000005,0.0,0.0,0.0,0.0,20927749.939999998
12,27.367346938775512,34,23,91158.973,6201649.948,47187.97,0.0,0.0,22925.941000000003,0.0,2598035.5,166728.966,0.0,119686.099,0.0,490878.69899999996,172558.182,367523.052,110578.156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10388911.486000001
315,25.328358208955223,33,18,156064.78100000002,18729759.247,761821.986,13832.226,0.0,10323.846,90754.14199999999,324478.66500000004,80564.388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20167599.281000003
359,31.615384615384617,36,28,0.0,18729759.247,874224.084,414216.79600000003,0.0,0.0,0.0,0.0,22321.132,0.0,385448.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9840.273000000001,0.0,0.0,0.0,0.0,0.0,0.0,20435810.132
314,31.4,35,28,74593.158,18729759.247,491105.495,159470.14299999998,0.0,57802.013,71626.137,165381.37,252515.562,0.0,385448.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20387701.724999998
316,26.28358208955224,33,21,39350.543,18729759.247,953007.819,119227.20499999999,0.0,10323.846,0.0,0.0,76540.993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3608112.585,0.0,492261.12899999996,0.0,0.0,24028583.367000002
356,34.5625,39,31,74092.12299999999,18729759.247,960908.422,395895.74400000006,0.0,6935.07,10871.991999999998,0.0,93758.901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20272221.499
358,33.529411764705884,37,30,121335.30900000001,18729759.247,1020381.0920000001,50396.25,0.0,0.0,0.0,0.0,174291.184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,272801.703,0.0,0.0,0.0,0.0,0.0,0.0,20368964.785000004
513,29.320388349514563,35,23,52201.238,21792763.353,32256.489,34943.686,0.0,131447.47199999998,644035.7259999999,1305021.454,39716.547,65993.37400000001,27452.607000000004,0.0,0.0,144192.017,0.0,0.0,5141.175,0.0,0.0,613953.751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24889118.889000002
24,30.928571428571427,33,28,79431.205,6201649.948,450581.11799999996,87456.48599999999,0.0,97253.85,21544.363,0.0,353841.839,0.0,221769.67899999997,0.0,0.0,0.0,0.0,0.0,95994.59199999999,0.0,0.0,18616.468,0.0,1057610.883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8685750.431
23,30.673076923076923,36,26,14807.662,6201649.948,199860.42299999998,41527.229999999996,0.0,21706.396999999997,0.0,225948.21,57172.858,0.0,0.0,0.0,336189.261,26427.531000000003,0.0,0.0,10626.795,0.0,0.0,36826.646,2876583.413,1057610.883,9189.757,0.0,0.0,0.0,0.0,0.0,0.0,11116127.014
11,31.523809523809526,34,29,33619.765,6201649.948,70375.514,14599.942,0.0,21859.588,76124.114,2539181.645,119197.44900000001,0.0,221769.67899999997,0.0,490878.69899999996,26690.164,727209.1969999999,0.0,95994.59199999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10639150.296
514,29.785714285714285,33,26,0.0,15584030.379,347664.0150000001,0.0,0.0,81876.06599999999,1392326.698,89657.78,0.0,63317.375,156270.114,0.0,0.0,381033.02200000006,0.0,0.0,0.0,0.0,0.0,372113.141,0.0,0.0,0.0,0.0,468331.48900000006,0.0,0.0,0.0,0.0,18936620.079
512,26.74468085106383,31,23,11294.688999999998,6201649.948,28486.191000000003,0.0,0.0,0.0,438713.73799999995,3784577.068,0.0,65993.37400000001,20544.644,0.0,0.0,3994.873,0.0,0.0,0.0,0.0,0.0,61564.635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10616819.16
489,30.76271186440678,34,27,50334.942,15584030.379,1318661.388,102383.491,0.0,0.0,0.0,47476.655,129587.579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170676.98,0.0,0.0,0.0,0.0,17403151.414
495,31.541666666666668,34,29,40010.687,15584030.379,937889.167,69030.014,0.0,0.0,107765.055,49687.11,320775.793,63927.344000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1328251.935,0.0,0.0,0.0,0.0,0.0,0.0,18501367.484000005
506,30.5,34,27,26678.069,15584030.379,611216.4600000001,0.0,0.0,174532.79,911297.59,109674.834,159618.818,63927.344000000005,156270.114,0.0,0.0,381033.02200000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,366589.487,0.0,243791.387,0.0,0.0,0.0,0.0,18788660.294
477,28.79310344827586,32,25,19031.437,15584030.379,204680.00400000002,96393.822,0.0,5299.153,0.0,0.0,34173.861000000004,0.0,117623.15800000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2097443.965,0.0,0.0,0.0,0.0,18158675.779
5,29.046511627906977,35,22,54023.498,15584030.379,828215.4009999998,59836.969999999994,0.0,292460.037,0.0,0.0,142242.646,0.0,2078389.915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19039198.846
536,26.83,34,23,0.0,6201649.948,0.0,0.0,0.0,22925.941000000003,0.0,2539181.645,141019.145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63365.882000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8968142.561
490,31.076923076923077,35,28,42794.016,15584030.379,1365459.971,83391.962,0.0,25502.208,0.0,83044.052,80680.527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,268628.78300000005,0.0,0.0,0.0,0.0,17533531.898000002
478,30.70967741935484,35,25,0.0,15584030.379,246033.68099999998,25378.722999999998,0.0,120298.975,0.0,0.0,214518.588,0.0,1727311.144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2082259.616,0.0,0.0,0.0,0.0,19999831.106000002
6,27.14765100671141,32,20,355917.681,15584030.379,649530.005,46034.651999999995,419057.034,232475.975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17287045.726
1,25.263440860215052,37,14,685503.744,15584030.379,309427.02699999994,48719.341,884978.2019999999,23561.331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17536220.024
31,31.458536585365852,37,26,0.0,6201649.948,0.0,0.0,0.0,0.0,0.0,225948.21,0.0,0.0,0.0,0.0,311241.40599999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3052725.855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9791565.419
309,29.94871794871795,34,26,0.0,3257504.557,119617.16,0.0,0.0,129814.54000000001,118593.136,525035.285,0.0,0.0,0.0,0.0,0.0,854124.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44060.675,0.0,0.0,0.0,0.0,0.0,0.0,5048749.573000001
538,33.95454545454545,37,31,477957.428,18729759.247,1014124.6860000001,26071.26,0.0,16625.43,0.0,0.0,178452.552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20442990.603
275,29.542105263157893,37,24,0.0,3257504.557,0.0,0.0,0.0,191911.858,236853.26,2650796.486,0.0,15830.21,0.0,0.0,0.0,890349.727,38985.208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44060.675,0.0,0.0,0.0,0.0,0.0,0.0,7326291.981000001
210,26.1144578313253,37,14,548425.3120000002,34313789.626,372230.083,80905.01699999999,879991.6,210684.435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36406026.073
344,32.63636363636363,35,30,182560.03999999998,18729759.247,1018231.8120000002,11145.993,0.0,191151.439,10322.853,0.0,66557.57800000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,583371.7239999999,0.0,0.0,0.0,0.0,0.0,0.0,20793100.686
