fid,avg_tmp,max_tmp,min_tmp,상업/업무지(도시)_비율,도로(도시)_비율,일반주택지(도시)_비율,교육/군사시설(도시)_비율,유원지(임지)_비율,공공용지(도시)_비율,인공녹지(도시)_비율,하천(수계)_비율,고층주택지(도시)_비율,공업시설(도시)_비율,침엽수림(임지)_비율,암벽/석산(임지)_비율,미경지정리답(농지)_비율,보통/특수작물(농지)_비율,처리장(도시)_비율,저수지/늪(수계)_비율,자연초지(임지)_비율,발전시설(도시)_비율,공업나지(도시)_비율,인공초지(임지)_비율,경지정리답(농지)_비율,활엽수림(임지)_비율,철로(도시)_비율,골프장(임지)_비율,혼합수림(임지)_비율,가축/사육시설(도시)_비율,공원묘지(임지)_비율,과수원(농지)_비율,매립지(도시)_비율,순수양호,순수불량,순수양호_비율,순수불량_비율,80m_wind_speed,10m_wind_speed,difference_wind,avg_dust_10,max_dust_10,min_dust_10,max_ele,min_ele,avg_ele,num_ele,diff_ele,label,b_sum,g_sum
452,29.66666667,32,27,0.07707329,53.24767034,4.307867758,0.19918809,0,0.453274506,0,0,0.239947588,0,41.47497843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,810984.244,180522.155,81.79314272,18.20685728,3.25,3.04,0.21,51.5,52,51,136,24,51.86086957,115,112,1,4.824076725,41.47497843
451,31.66666667,34,30,0.880203622,88.01240742,10.69055953,0.416829428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,849234.391,172127.488,83.14725745,16.85274255,3.22,2.84,0.38,51.5,52,51,39,18,26.95061728,81,21,1,11.98759258,0
453,27.83333333,30,25,0,54.42319438,0.914610283,0,0,0.239672908,0,0,0,0,41.98426708,0,0,0,0,0,0,0,0,0,0,0,0,0,2.438255348,0,0,0,0,1014297.492,0,100,0,3.39,3.2,0.19,52,53,51,203,50,127.7681159,138,153,3,0.914610283,44.42252242
494,25.49275362,31,20,0,55.56562706,1.745137191,0,0,0,0,0,0,0,42.68923575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1039742.426,29989.651,97.1965269,2.803473098,3.47,3.2,0.27,52.5,53,52,221,83,137.4316547,139,138,3,1.745137191,42.68923575
540,20.21935484,28,13,0.06480118,54.58008261,2.916767497,0,0,0,0,0,0,0,42.12569426,0.312654459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,934833.369,136838.042,87.23134343,12.76865657,3.56,3.31,0.25,51.5,52,51,237,83,137.9303797,158,154,1,2.981568677,42.12569426
284,20.48611111,29,14,0.359911097,54.10609793,2.427163696,0,0,0,0,0.027990689,0,0,41.96018611,1.118650477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1091383.323,26651.538,97.61621583,2.383784167,3.77,3.46,0.31,51,51,51,325,112,204.439759,166,213,3,2.787074793,41.96018611
285,29.93333333,36,24,0,50.29006046,0.238178887,0.314695404,0,0,0,0,0,0,48.31597034,0.841094906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1114792.223,0,100,0,3.71,3.13,0.58,51,51,51,300,75,165.8633094,139,225,3,0.552874292,48.31597034
286,31.56,35,28,0.123848351,57.89349704,2.092074045,0.951205611,0,0,0.006372037,0.008568758,0.179081542,0,38.74535262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1015808.298,0,100,0,3.25,2.74,0.51,51.5,52,51,142,46,81.65957447,141,96,3,3.346209548,38.75172466
287,32.625,36,30,0.035343202,88.04071358,5.220584888,0.382458077,0,0.112966529,0.004580681,0.0130574,3.845469258,0,2.344826381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,940204.695,72316.218,92.857805,7.142194998,2.88,2.49,0.39,53.5,55,52,121,41,64.8359375,128,80,3,9.483855425,2.349407062
299,33.12,36,31,0.565541502,89.99189389,4.844612116,0.381228282,0,0.115470122,0.210604466,0,3.890649624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,787794.893,220222.801,78.1528834,21.8471166,2.77,2.44,0.33,56,57,55,69,29,45.86516854,89,40,1,9.682031525,0.210604466
373,32.65,36,29,0.228067765,87.65868457,6.365893853,1.30857965,0,0,0.067751421,0.093288208,0,0,4.277734534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600480.173,469266.051,56.1329556,43.8670444,2.66,2.33,0.33,51.5,52,51,59,16,25.38095238,42,43,0,7.902541268,4.345485955
372,31.65625,36,28,0,91.17556881,7.166535253,0.462576909,0,0.147449638,0,0,0.313821297,0,0.73404809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,853686.18,204725.109,80.65731997,19.34268003,2.7,2.36,0.34,53,54,52,108,21,47.55384615,130,87,1,7.942933459,0.73404809
324,33.23809524,38,29,0.273858318,90.4565509,3.114957878,0.233172452,0,1.10432486,0.550078766,1.36045704,1.3234903,0.132264748,0,0,0,0,0,0,0,0,0,0,0,0,1.450844735,0,0,0,0,0,0,175908.457,689219.578,20.33322813,79.66677187,2.71,2.37,0.34,51,52,50,22,10,16.51351351,37,12,0,5.077743696,0.550078766
365,30.9,33,28,0.067692874,90.93130091,0.613038072,0.1914665,0,0.327657158,0.131491439,0.066473417,1.982358907,0,4.413339368,0,0,1.033875795,0,0,0,0,0,0,0,0,0,0,0,0,0,0.241305563,0,1027569.011,43598.264,95.92983608,4.070163925,2.76,2.44,0.32,49.5,50,49,82,24,39.54237288,118,58,3,2.854556353,4.544830807
366,32.80952381,42,26,0,87.80845224,0.848248334,0.475828971,0,0,0.493376794,0.023560703,0.159130234,0,2.993818511,0,0,5.60755958,0,0,0,0,0,0,0,0,1.590024631,0,0,0,0,0,0,1035769.846,374110.62,73.46508239,26.53491761,2.89,2.62,0.27,50,51,49,143,25,58.81871345,171,118,1,1.483207539,3.487195305
371,33,36,29,0.700638955,91.24210884,5.728850377,0.623780301,0,0.147557247,0,0,0.773364405,0,0.783699877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,420310.957,587239.011,41.71614018,58.28385982,2.73,2.4,0.33,54.5,56,53,98,25,51.07894737,76,73,0,7.826634039,0.783699877
325,30.5862069,34,27,0.463304993,91.40343058,2.691699922,0.361308907,0,0,0.206227686,0,0.157870209,0,4.300850663,0,0,0.17274858,0,0,0,0,0,0,0,0,0,0,0,0,0,0.242558459,0,670217.737,446334.76,60.02563595,39.97436405,2.77,2.43,0.34,50,51,49,143,15,58.86577181,149,128,1,3.674184031,4.507078349
465,28.69444444,33,25,0.08332622,80.62106542,5.58763929,0.257214888,0,0.062574246,0,0,0.253054282,0,13.13512566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1147068.506,89346.068,92.77377751,7.226222489,3.23,2.83,0.4,52.5,53,52,146,13,49.88888889,135,133,1,6.181234679,13.13512566
30,27.27777778,32,23,0,81.36834634,0.181748664,0,0,0,0,8.640767789,0,0,0.595112134,0,0,7.917402154,0,0,0,0,0,0,1.296622916,0,0,0,0,0,0,0,0,549868.261,103023.089,84.13146894,15.76283708,3.76,3.1,0.66,51,51,51,16,3,8.361111111,36,13,2,0.181748664,0.595112134
449,29.63829787,34,26,0.143710261,84.93669324,6.444167732,0.149106963,0,0.744000947,0,0,0,0,7.582320854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,899710.177,172415.832,83.91832391,16.08167609,3.28,2.95,0.33,52,53,51,158,25,71.25,136,133,1,6.736984956,7.582320854
450,25.41860465,33,19,0,53.09104473,1.516120244,0,0,0,0,0.02298665,0.163449307,0,45.20639907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,993174.59,73481.836,93.11101174,6.888988264,3.34,2.96,0.38,53,54,52,198,40,97.80740741,135,158,3,1.67956955,45.20639907
493,27.75609756,32,22,0,51.5337785,2.597279692,0.259335044,0,0,0,0.098941752,0.101249567,0,45.40941544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,784774.449,282277.52,73.54603822,26.45396178,3.46,3.1,0.36,53,54,52,187,44,97.05797101,138,143,1,2.957864303,45.40941544
544,22.77710843,33,15,0.127637422,51.36209126,2.874822693,0.063116079,0,0,0.014569595,0.063964317,0.239767596,0,45.25403104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,938872.042,130994.067,87.75603172,12.24396828,3.6,3.27,0.33,51.5,52,51,271,71,152.6164384,146,200,1,3.30534379,45.26860063
448,29.64285714,33,26,0.582896609,90.8988778,8.090059049,0.180748625,0,0,0,0.178082628,0.069335288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,974142.187,36101.809,96.42642677,3.57357323,3.25,2.88,0.37,52,52,52,131,13,35.25842697,89,118,3,8.92303957,0
283,32.07142857,35,29,0,89.98059243,3.971156835,0.395848518,0,0.169587118,0.010055814,0.002219297,2.963600574,0,2.506939411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1020633.33,27181.027,97.40593104,2.594068961,3,2.57,0.43,52.5,55,50,137,35,64.58088235,136,102,3,7.330605926,2.516995225
329,31.44444444,35,28,0.371703012,91.00906911,3.740150623,0.132461185,0,0.116775276,0.496713257,0,2.101971206,0,2.031156333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,842368.358,154467.465,84.50422212,15.49577788,2.88,2.51,0.37,54,56,52,127,30,69.17355372,121,97,1,6.346286026,2.52786959
280,26,31,21,0,50.90304153,0.072717048,0,0,0,0,0,0,0,49.02424142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1058537.275,0,100,0,3.64,3.27,0.37,50.5,51,50,325,118,224.173913,138,207,3,0.072717048,49.02424142
282,31.02439024,35,28,0.021270534,67.44413392,1.439536798,0,0,0,0,0,0.114105031,0,30.94309676,0,0,0,0,0,0,0,0,0,0,0,0,0.037856957,0,0,0,0,0,1015928.727,0,100,0,3.3,2.75,0.55,51,52,50,169,59,117.2573529,136,110,3,1.574912363,30.94309676
370,32.23809524,35,29,0.679990915,88.92749719,6.21895892,0.603444081,0,0.071097204,0.261901887,0.073476043,1.178934315,0,1.984699447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,466670.316,581071.607,44.54057872,55.45942128,2.81,2.47,0.34,54,56,52,85,19,31.71014493,69,66,0,8.681328231,2.246601333
