fid,avg_tmp,max_tmp,min_tmp,상업/업무지(도시)_비율,도로(도시)_비율,일반주택지(도시)_비율,교육/군사시설(도시)_비율,유원지(임지)_비율,공공용지(도시)_비율,인공녹지(도시)_비율,하천(수계)_비율,고층주택지(도시)_비율,공업시설(도시)_비율,침엽수림(임지)_비율,암벽/석산(임지)_비율,미경지정리답(농지)_비율,보통/특수작물(농지)_비율,처리장(도시)_비율,저수지/늪(수계)_비율,자연초지(임지)_비율,발전시설(도시)_비율,공업나지(도시)_비율,인공초지(임지)_비율,경지정리답(농지)_비율,활엽수림(임지)_비율,철로(도시)_비율,골프장(임지)_비율,혼합수림(임지)_비율,가축/사육시설(도시)_비율,공원묘지(임지)_비율,과수원(농지)_비율,매립지(도시)_비율,순수양호,순수불량,순수양호_비율,순수불량_비율,80m_wind_speed,10m_wind_speed,difference_wind,avg_dust_10,max_dust_10,min_dust_10,max_ele,min_ele,avg_ele,num_ele,diff_ele
555,30.3953488372093,36,26,0.0,83.2296292820723,3.48679327389979,5.37431966391734,0.0,0.18147063611675798,0.0,0.0,0.32209904939389805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.40568809459991,0.0,0.0,0.0,0.0,997265.212,17903.093,98.2364409022797,1.76355909772025,3.23,2.91,0.32,49.0,50,48,255,32,106.60144927536231,138,223
479,29.931818181818198,34,25,0.466925195431386,85.24913433554009,6.639447624059369,1.5883443057272602,0.0,0.0646292700460223,0.0,0.0,0.7309487222166791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.26057054697919,0.0,0.0,0.0,0.0,0.0,0.0,176254.95,777362.4809999999,18.4827735180105,81.5172264819895,3.42,2.87,0.55,52.0,53,51,32,3,13.586666666666666,75,29
497,32.8888888888889,37,30,0.669710245639789,85.2436598030917,6.055835203359011,0.437461437233392,0.0,1.17363168188233,0.19304551494490302,0.0,0.966423390407514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.26023272344138,0.0,0.0,0.0,0.0,0.0,0.0,411066.836,646740.624,38.8602700911185,61.1397299088815,3.31,2.82,0.49,50.5,52,49,70,10,32.26190476190476,126,60
332,30.2727272727273,35,26,0.0,88.6668180508486,4.68660329283305,0.24974764238810698,0.0,0.0,0.0694566742297353,0.0,1.7458921939646999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.24486134395644,0.0,3.33662080177939,0.0,0.0,0.0,0.0,1091380.9840000002,26199.533,97.65569168382342,2.34430831617656,3.17,2.74,0.43,49.0,50,48,161,6,61.85034013605442,147,155
334,29.1639344262295,33,24,0.0,85.7428945385236,0.544919734981303,0.160597256017423,0.0,2.08660391850826,2.10472183101224,5.91777834848284,1.3044288875128,0.0,0.0,0.0,0.0,0.11354800975502198,0.302518338817399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2038101431443,0.0,0.518178993244863,0.0,0.0,0.0,0.0,501382.92299999995,51.443999999999996,99.9897406313995,0.0102593686004773,3.13,2.55,0.58,54.5,57,52,64,4,15.146067415730338,89,60
569,31.325,36,27,0.0,91.7639108782803,1.22736302533809,0.0,0.0,0.34337696649547694,0.00496499866963151,0.0,0.0534046606665593,0.0,0.0,0.0,0.0,0.0,0.0776011502252978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.52937832032465,0.0,0.0,0.0,0.0,1072065.2659999998,0.0,100.0,0.0,3.27,2.87,0.4,48.5,49,48,226,31,99.95104895104895,143,195
331,28.821428571428598,35,24,0.0,86.0851868481699,4.16285614628528,0.0663667042583494,0.0,0.0667822257447477,0.74765599258107,5.530542071503531,1.2222584102096699,0.0,0.0,0.0,0.0,0.0,0.0414251977850654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.20861584694623,0.0,0.868310556516116,0.0,0.0,0.0,0.0,552102.9870000001,124844.23599999999,81.5577593410114,18.442240658988602,3.1,2.61,0.49,51.0,52,50,77,3,24.807692307692307,104,74
353,31.3243243243243,35,27,0.623186579283027,88.5939839635245,3.86378148372027,1.6047032797530498,2.05657052803327,0.0,0.33811727400898806,1.09712412612266,0.0,0.30695405073813303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5155787148161497,0.0,0.0,0.0,0.0,0.0,0.0,192184.24,822997.437,18.931019378514602,81.0689806214853,3.09,2.6,0.49,54.5,55,54,31,13,20.389830508474578,59,18
349,31.7586206896552,36,28,0.0358637872482274,90.2262642105039,2.50009962868319,3.07354503657744,3.79176652198825,0.0,0.135743960715399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23671685428356196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,722410.965,292770.753,71.1607540001031,28.8392459998969,3.09,2.63,0.46,54.0,54,54,36,18,24.575342465753426,73,18
244,28.542483660130703,34,24,0.24836846205996302,82.0668744029537,0.841923419896528,0.609004904961379,0.0,0.0,0.4862785868154129,12.438347027323802,1.2128138890787,0.554925960338285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.54146334657226,0.0,0.0,0.0,0.0,619082.926,37008.348,94.35926837216249,5.640731627837501,3.07,2.58,0.49,54.5,55,54,38,5,17.571428571428573,63,33
338,27.7106918238994,35,20,1.05328296655365,92.13394264153841,1.50219790890947,0.0555128454421349,0.0,0.336791751416277,0.35162745974357895,1.14096202455971,0.22912522461881696,1.6204203321123098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5761368451056201,0.0,0.0,0.0,0.0,0.0,0.0,484449.098,532231.251,47.6500896743505,52.3499103256495,3.1,2.55,0.55,57.0,59,55,14,12,13.166666666666666,6,2
559,33.6052631578947,37,29,0.31812197759177696,85.2301387744068,7.2259553817385305,0.9228617650190041,0.0,0.850508841340016,0.193014894791439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.25939836511247,0.0,0.0,0.0,0.0,0.0,0.0,823938.298,192728.682,81.043086301475,18.956913698525,3.24,2.79,0.45,49.0,50,48,71,14,33.36752136752137,117,57
350,33.7,38,30,0.0855975611260369,90.75740261294442,3.86865630454551,0.291105397196674,2.10679090231993,0.50997521086438,0.131398012980245,0.0,0.613754693463354,0.6136902272591469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.02162907730038,0.0,0.0,0.0,0.0,671845.667,316540.977,67.9739726430379,32.0260273569621,3.09,2.62,0.47,54.0,54,54,53,16,29.436781609195403,87,37
307,32.5882352941176,36,29,0.8018499004546501,93.8875227897036,3.79687448552794,0.114026640292926,0.0,0.0,1.21020452185332,0.0,0.0995540055421703,0.0,0.0,0.0,0.0,0.0,0.0347867096794948,0.0,0.0,0.0,0.0,0.0,0.0,0.0551809469458966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1068056.233,4883.642,99.5448354456954,0.455164554304592,2.96,2.49,0.47,61.5,64,59,39,16,24.8,80,23
245,29.142857142857103,35,24,0.147617206652587,84.22642517017559,0.441845283364999,0.0,0.10712915606692901,0.542690730078795,1.61085920850779,12.765656213414399,0.0888074201539805,0.0,0.0,0.0,0.0,0.0,0.0366347163022601,0.0,0.0,0.0,0.0,0.0,0.0,0.0323348952826698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,795065.99,0.0,100.0,0.0,3.03,2.52,0.51,57.5,60,55,22,6,14.470588235294118,68,16
335,32.058823529411804,34,30,0.362546780942685,91.01347056422921,2.5456590261561,0.185031447174722,0.0,2.54756240809158,0.0106437710277309,0.0,0.866061726243544,0.47041361058773207,0.0,0.0,0.0,0.120527753338469,0.32111400102928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5569689111789298,0.0,0.0,0.0,0.0,0.0,0.0,1052009.8390000002,0.0,100.0,0.0,3.13,2.53,0.6,58.0,60,56,20,11,14.583333333333334,12,9
268,33.125,35,30,1.52449914691635,73.4084314771516,22.594809391832104,1.1232402978521698,0.0,0.0,0.0,0.0,1.34901968624787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,646608.256,411215.995,61.126246197205,38.873753802795,2.88,2.51,0.37,62.5,64,61,32,17,24.0327868852459,61,15
269,30.5593220338983,33,26,1.38230121828675,65.5108130020793,5.28581278450626,2.2086354181598398,0.0,0.0,0.608532016801454,0.0,13.125277308819198,0.0,10.384841701939198,0.0,0.0,1.4937865494080702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,835152.3609999999,239969.574,77.6797806659949,22.320219334005102,2.85,2.55,0.3,60.5,62,59,71,23,40.97727272727273,132,48
529,30.1923076923077,33,27,0.358409707572411,75.34120568315309,12.0035217157256,0.39728447742257395,0.0,0.156625385880164,0.0,0.0,0.593163729416486,0.0,11.149789300829699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,930009.666,127909.584,87.9093244593101,12.0906755406899,3.46,2.97,0.49,46.5,48,45,87,10,36.80503144654088,159,77
527,29.461538461538503,33,26,1.49191229376308,78.26086543813729,5.99739052517586,1.5821320622697699,0.0,0.531624606473542,0.0,0.0,2.3489308584473,0.0,7.90948659711239,0.0,0.5516620332119611,1.32599558540874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,863052.057,188768.605,82.05315679565909,17.946843204340897,3.53,2.97,0.56,48.5,49,48,57,11,25.472868217054263,129,46
532,30.5555555555556,34,26,0.86503799757433,78.78178079329659,6.92454436156572,0.45036559104481605,0.0,1.17306433995355,0.0,0.0,0.469770262890497,0.0,11.3354366536745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,922076.395,93199.01,90.82032229471771,9.17967770528234,3.45,2.93,0.52,47.5,50,45,83,8,25.61111111111111,126,75
528,31.75,33,30,1.19242365142708,83.25580133943791,11.929458862039402,1.0307806789528,0.0,0.0,0.0,0.0,2.59153546814285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,434855.425,581918.476,42.7681537234894,57.2318462765106,3.48,2.96,0.52,47.5,48,47,65,10,25.096385542168676,83,55
525,29.7727272727273,34,25,0.0666349242181608,93.09380377083001,3.39635178252675,0.239564312035047,0.0,0.754157995253553,0.067563090618334,0.0,2.26237421200691,0.0,0.119549912511195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,574051.92,496627.919,53.615646721820795,46.384353278179205,3.46,2.88,0.58,50.5,53,48,50,7,17.296296296296298,54,43
116,30.850746268656696,37,24,0.397195178081585,90.21031742331431,0.38239433578449195,0.6184323665315191,0.0,3.8755401956241804,0.124918152009759,0.702890291767115,3.23268053894328,0.0,0.0,0.0,0.0,0.0,0.45563151794379597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,343912.237,723065.4670000001,32.2323733392652,67.76762666073479,3.48,2.88,0.6,55.0,57,53,12,4,8.392857142857142,56,8
89,28.2083333333333,33,22,1.35233985321941,85.8120477793844,1.05710914976139,0.42814450711095103,0.0,2.7020566127962593,0.598127705082526,7.02420274779613,0.681194811310309,0.344776833538642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1003481.2509999999,37606.674,96.38775236010929,3.6122476398907404,3.5,2.93,0.57,57.0,58,56,14,3,10.1,40,11
82,28.4855072463768,35,23,0.100797959885521,79.80532960334291,0.7523954583666751,0.0,0.0,2.8327556443040605,0.296044882352447,15.411120381419,0.5132751140151041,0.11725911360271199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.171021842711621,0.0,0.0,0.0,0.0,0.0,0.0,521556.305,0.0,100.0,0.0,3.53,2.93,0.6,56.5,58,55,25,1,10.787878787878787,66,24
85,27.8055555555556,34,23,0.5971261371464129,84.1365434190954,1.8708488282501199,0.0,0.0,0.293683652566545,0.32655396624272,12.2817806383972,0.493463358301623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60294.113,181974.629,24.887285294113603,75.1127147058864,3.49,2.86,0.63,52.5,53,52,50,3,15.147058823529411,68,47
83,28.778846153846196,35,23,0.0,83.37047191463559,0.0,0.0,0.0,2.666178129065,0.0172975149389624,13.5777859586356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.368266482724759,0.0,0.0,0.0,0.0,278322.328,0.0,100.0,0.0,3.54,3.03,0.51,55.0,56,54,25,3,12.58,50,22
84,28.0,35,23,0.0,84.49612670840959,0.291264065669464,0.0,0.0,0.17478832312499198,0.0,13.8535363488418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.18428455395418,0.0,0.0,0.0,0.0,3736.7340000000004,0.0,100.0,0.0,3.54,3.0,0.54,53.5,54,53,10,3,5.68,25,7
560,32.8076923076923,36,30,1.90614731203154,85.9134361860308,6.12333520611892,0.594818591900666,0.0,0.16069928614636902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.301563417771759,0.0,0.0,0.0,0.0,0.0,0.0,808092.252,178956.318,81.8695529846115,18.1304470153885,3.34,2.78,0.56,51.0,52,50,36,9,15.482758620689655,87,27
568,32.8421052631579,35,30,0.319951579008628,92.53867347323221,4.25358648398742,0.15444997320488402,0.0,0.170200369917484,0.00699203325082134,0.0,0.154737227028983,0.0294631168582745,0.0,0.0,0.0,0.0,0.0782579892729942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2936877542382996,0.0,0.0,0.0,0.0,795934.209,276774.16,74.19856430708991,25.801435692910104,3.22,2.83,0.39,49.5,51,48,103,13,50.09701492537314,134,90
554,32.65,36,30,0.360128296399719,79.6413482535672,4.10469420906694,15.585437588828,0.0,0.0,0.0,0.0,0.308391652138135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57690.559,1015009.167,5.37807157042194,94.62192842957809,3.26,2.84,0.42,50.5,52,49,107,25,55.3609022556391,133,82
556,34.5405405405405,38,31,0.516276455546439,75.88574650390899,2.8274720135514504,15.1221966267331,0.0,0.912629619972287,0.0529060330274658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.68277274726022,0.0,0.0,0.0,0.0,0.0,0.0,177836.78600000002,938037.6440000001,15.936989075016301,84.0630109249837,3.29,2.79,0.5,51.0,52,50,49,12,25.660869565217393,115,37
561,30.3333333333333,36,25,0.62422115581496,86.901290164307,4.260958794479,0.19577819888176395,0.0,0.266183140414247,0.061595552314809,0.05580352904617201,2.27164735708633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.362522107655719,0.0,0.0,0.0,0.0,0.0,0.0,834935.2579999999,64745.654,92.80348697672491,7.19651302327508,3.41,2.81,0.6,51.5,52,51,66,3,23.54054054054054,111,63
216,28.9776119402985,35,24,0.36877363847989597,85.6810449815426,4.57280511997055,0.875310549690022,0.0,0.0620795604126934,0.145236045925618,3.81839184087155,1.3054186295565402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.20294178986041,0.0,1.96799784369008,0.0,0.0,0.0,0.0,772141.8979999999,167611.887,82.1642764652446,17.8357235347554,3.19,2.75,0.44,49.5,51,48,97,4,38.074074074074076,108,93
333,28.2272727272727,34,24,0.0,89.18979897090429,2.3846460740808704,0.124172510408521,0.0,1.0948287931754799,0.47384936908944303,6.48794319942689,0.173281059242449,0.0714800236720483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225819.672,35930.647000000004,86.27293096059219,13.727069039407699,3.18,2.65,0.53,55.5,59,52,24,2,11.372093023255815,43,22
337,29.291970802919696,35,24,0.193510083736564,86.0615796721811,2.85859811972522,0.279626870131315,0.0,0.643554640743952,0.6116709014609251,8.891259670772751,0.0,0.460200041248177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,732355.1690000001,0.0,100.0,0.0,3.15,2.62,0.53,55.5,58,53,18,3,11.081632653061224,49,15
217,28.5116279069767,34,24,0.0,87.35765150475291,0.18653666860276502,0.0,0.0,0.100302425037036,1.1703396891983602,8.8602024229191,1.09848633700189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.226480952488,0.0,0.0,0.0,0.0,0.0,0.0,67459.879,40107.675,62.7139657744751,37.2860342255249,3.18,2.72,0.46,51.0,52,50,24,4,14.783783783783784,37,20
218,28.103448275862103,34,24,0.0,85.1720261170363,0.0,0.0,0.0,0.734166791332323,1.89861489745922,11.0384971475895,1.1566950465826298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159711.925,126135.881,55.873063094281704,44.126936905718296,3.18,2.72,0.46,54.0,56,52,24,4,14.351851851851851,54,20
238,31.606060606060602,36,27,0.215039482944712,89.9685321757643,3.9673510552289803,2.97377135119701,0.0,0.106958920005602,0.0115394171548219,0.0,0.921168995553305,0.0605047981399841,0.0,0.0,0.0,0.0,0.0,0.23604067072386897,0.0,0.0,0.0,0.0,0.0,0.0,1.53909313328746,0.0,0.0,0.0,0.0,0.0,0.0,727526.1020000001,330421.027,68.7677183535322,31.2322816464678,3.14,2.62,0.52,54.0,55,53,20,4,14.578947368421053,38,16
240,28.6432748538012,34,23,0.355973435845861,85.7941885770691,2.64889458862051,0.120617094541976,0.0,1.0506135054643,0.19590890309939604,7.008747383205139,1.2696597725231398,0.0,0.0,0.0,0.0,0.0,0.0877141697185806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4676825699120102,0.0,0.0,0.0,0.0,0.0,0.0,557600.635,84016.95800000001,86.90544665286319,13.0945533471368,3.12,2.6,0.52,54.5,55,54,32,6,19.11111111111111,63,26
239,34.115384615384606,38,31,0.0684170382676922,89.79556785623258,4.77962124469242,2.39654977045374,0.0,0.9668521945539179,0.0,0.0,0.221270782904421,0.0,0.0,0.0,0.0,0.0,0.0,0.23558688301603198,0.0,0.0,0.0,0.0,0.0,0.0,1.5361342298791598,0.0,0.0,0.0,0.0,0.0,0.0,434573.48,636218.176,40.584316992473795,59.415683007526205,3.14,2.62,0.52,54.0,54,54,31,16,21.676056338028168,71,15
243,32.5,35,29,0.32202112360335605,90.2145085681553,2.75062281228242,0.260719567435856,0.21827721378031897,0.581273364263452,0.655501265091016,4.4754151490588,0.5216609363295029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1011049.5179999999,0.0,100.0,0.0,3.05,2.54,0.51,57.5,59,56,20,10,15.970588235294118,34,10
306,31.8666666666667,34,29,0.8527217081860259,94.39364323048521,4.37577363261066,0.0,0.10227348896379901,0.0,0.0,0.0,0.275587939754323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,775970.432,239345.14399999997,76.4265269185627,23.573473081437303,2.96,2.51,0.45,60.0,62,58,31,14,19.613636363636363,44,17
241,27.5876288659794,33,23,0.0,89.5698141116643,0.0,0.21258003479715198,0.0,0.577119445768586,0.30348388124644,8.01673341094899,1.32026911557449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32766.209,0.0,100.0,0.0,3.11,2.62,0.49,55.0,56,54,19,6,12.341463414634147,41,13
300,32.0,34,30,6.16275501658893,75.5811301999897,16.6356176647192,0.36399487272622494,0.0,0.0,0.0,0.0,1.2565022459759299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,520805.74600000004,494509.831,51.2949626498245,48.7050373501755,2.86,2.51,0.35,61.5,63,60,32,17,23.482758620689655,58,15
522,32.875,35,31,3.3075880769994903,83.85567836047609,12.0564083626817,0.625769176734256,0.0,0.0,0.0,0.0,0.154556023108465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,611278.785,507131.948,54.6560192032778,45.3439807967222,3.45,2.92,0.53,45.5,47,44,35,8,17.881720430107528,93,27
301,29.450980392156897,34,26,1.1935605543691599,81.13223649470059,5.64416920903286,1.0741014456287,0.0,1.02318628477214,0.0208696565130312,0.0,5.78449565982398,0.0,1.01850778574079,0.0,0.0,3.1075127770324507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00136013238627202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,561016.563,209797.708,72.7823269634301,27.217673036569902,2.82,2.55,0.27,60.0,61,59,111,24,54.80808080808081,99,87
86,28.490196078431396,34,23,1.9467297391610199,90.28443810267281,1.02603573422301,0.43917492588093804,0.0,1.65710799373534,0.822656315328445,0.9664912936104929,1.8767755996005901,0.378849471943303,0.0,0.0,0.0,0.0,0.328220723874957,0.0,0.0,0.0800416562454963,0.0,0.0,0.0,0.0,0.19347844372358397,0.0,0.0,0.0,0.0,0.0,0.0,191932.325,822671.089,18.9169800092945,81.0830199907055,3.46,2.86,0.6,58.0,59,57,11,8,9.75,12,3
88,31.3934426229508,37,25,0.227507150861428,91.4663443580999,0.614622943437913,0.35010088956993896,0.0,2.6218601479520203,1.53966703509826,0.9176869169205859,1.84628486002332,0.0834082632903004,0.0,0.0,0.0,0.0,0.332517434746297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,724063.243,275742.48,72.420393916869,27.579606083130997,3.47,2.84,0.63,55.0,57,53,13,3,8.059701492537313,67,10
80,28.8383233532934,35,22,0.841388044175738,82.8515429663864,0.0,0.33874835179300705,0.0,3.35960929134372,0.09571115565413699,11.8838675344064,0.62913265624059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,873383.815,0.0,100.0,0.0,3.45,2.9,0.55,54.0,55,53,18,3,10.982142857142858,56,15
521,28.5072463768116,34,23,2.3615046511968596,80.04577332976491,12.5080908037742,0.328892663233315,0.0,0.15302590295522,0.4562590015436339,0.0,0.237022498300932,0.0,2.8249051790615396,0.0,0.0,0.28875472168616195,0.37094231209688105,0.251680620504633,0.0,0.0,0.0,0.173148315881651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,656815.236,576535.174,53.2545520457564,46.7454479542436,3.43,2.95,0.48,48.0,49,47,57,9,18.386363636363637,88,48
75,30.9583333333333,34,28,1.06346184064298,91.00446816083219,1.54168715201924,0.45719465424776895,0.0,2.6157377600073,0.7225420325989109,0.21968821202839,2.04648456005699,0.133714168257485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19502145930871104,0.0,0.0,0.0,0.0,0.0,0.0,577636.31,422402.862,57.7613683716781,42.2386316283219,3.45,2.87,0.58,57.0,58,56,20,5,11.086206896551724,58,15
523,32.25,35,29,4.3795073070639905,83.7224946116515,9.217535679714699,0.6172795933558181,0.0,0.0,0.0,0.0,2.06318280821398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,414972.334,657840.536,38.6807751476732,61.319224852326705,3.47,2.87,0.6,46.0,48,44,20,7,11.11111111111111,36,13
79,28.7272727272727,33,23,1.40915699628228,91.5860144335429,0.0,0.0,0.0,5.71633307413942,0.988252060918823,0.221092086623183,0.0791513484933748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,825117.359,0.0,100.0,0.0,3.44,2.89,0.55,55.0,56,54,20,5,13.372881355932204,59,15
524,31.5416666666667,36,29,0.762698894973157,94.4990030783843,0.9825372822241519,0.198336711757762,0.0,1.3497370596123999,0.34892693027519606,0.0,1.8049242603751998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0538357823978523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73722.531,981641.5229999999,6.98550710729437,93.01449289270559,3.47,2.84,0.63,51.0,54,48,11,6,8.481481481481481,27,5
564,33.5283018867924,39,30,1.74352504081191,79.71612284120201,1.8031655874119699,10.807253721617801,0.0,0.593007450122395,0.0,0.0,0.4177869862701529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.919138372563809,0.0,0.0,0.0,0.0,0.0,0.0,604743.714,423642.633,58.805109165845394,41.1948908341546,3.43,2.8,0.63,52.5,53,52,31,4,15.632352941176471,68,27
563,28.877862595419803,35,23,1.0014753460365602,80.4865826858333,0.83923608827263,0.0,0.0,0.47420031611322605,0.102813140285973,11.0622679251137,0.6842124044936739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.34921209385088,0.0,0.0,0.0,0.0,0.0,0.0,361930.669,0.0,100.0,0.0,3.46,2.84,0.62,52.5,53,52,17,3,10.145833333333334,48,14
562,34.4375,39,29,0.0840428090811661,84.86324500636469,1.70759637245395,11.213223400608001,0.0,2.1318924114921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,258091.603,859762.69,23.0881255827498,76.9118744172502,3.38,2.79,0.59,53.0,54,52,49,12,19.71276595744681,94,37
177,27.7049180327869,33,23,0.38908556991310606,88.47280960760851,0.41807050404941104,0.0,0.0,0.338176796473426,0.569815576026163,9.140370500059051,0.6716714458703239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,389955.975,220384.973,63.89149806806021,36.1085019319398,3.15,2.75,0.4,50.5,53,48,59,3,22.789473684210527,76,56
