"fid","avg_tmp","max_tmp","min_tmp","도로(도시)_비율","공공용지(도시)_비율","하천(수계)_비율","암벽/석산(임지)_비율","미경지정리답(농지)_비율","보통/특수작물(농지)_비율","저수지/늪(수계)_비율","공업나지(도시)_비율","경지정리답(농지)_비율","철로(도시)_비율","골프장(임지)_비율","공원묘지(임지)_비율","과수원(농지)_비율","순수양호","순수불량","순수양호_비율","순수불량_비율","80m_wind_speed","10m_wind_speed","difference_wind","avg_dust_10","max_dust_10","min_dust_10","max_ele","min_ele","avg_ele","num_ele","diff_ele","label","b_sum","g_sum"
1,25.263440860215,37,14,88.8676713548972,0.134358094091851,0,0,0,0,0,0,0,0,0,0,0,151192.022,920992.235,14.1013096408484,85.8986903591516,3.13,2.72,0.41,46.3333333333333,47,46,36,21,27.2166666666667,60,15,0,5.95139722569439,5.04657332531653
31,31.4585365853659,37,26,63.3366543818013,0,2.3075800480438,0,3.17866850377217,0,0,0,31.1770970663828,0,0,0,0,15630.565,970180.027,1.55170333992885,96.3133186950157,3.82,3.02,0.8,51,51,51,16,7,10.6393442622951,61,9,0,0,0
309,29.9487179487179,34,26,64.52101673691,2.57122160889559,10.3993132835864,0,0,16.9175398314017,0,0,0,0.872704703668216,0,0,0,501673.434,192615.137,71.386138508196,27.4083695024942,2.96,2.55,0.41,55.5,56,55,25,8,18.969696969697,66,17,2,2.36924328034996,2.34896055518815
538,33.9545454545455,37,31,91.6194680647724,0.0813258212698108,0,0,0,0,0,0,0,0,0,0,0,311474.224,681683.643,31.3620054121768,68.6379945878232,2.99,2.66,0.33,46,48,44,61,15,25.2253521126761,71,46,0,8.29920611395783,0
275,29.5421052631579,37,24,44.463209566968,2.61949508015384,36.1819661688965,0,0,12.1528015715048,0,0,0,0.601404845920241,0,0,0,932589.133,129556.724,85.5145151155599,11.8798086325336,2.99,2.53,0.46,56,57,55,43,6,18.0442477876106,113,37,1,0.748201384031079,3.2329213825255
210,26.1144578313253,37,14,94.2530490891681,0.578707586973496,0,0,0,0,0,0,0,0,0,0,0,214778.579,832346.847,20.5112562131597,79.4887437868403,3.05,2.69,0.36,45,46,44,61,17,26.0833333333333,60,44,0,2.75108414742029,2.41715917643819
344,32.6363636363636,35,30,90.07679773133,0.919302233402363,0,0,0,0,0,0,0,2.80560236209881,0,0,0,406429.692,576241.11,41.3596996240049,58.6403003759951,2.91,2.48,0.43,50.5,52,49,33,11,17.9253731343284,67,22,0,6.14865210488213,0.0496455682867461
354,33.5384615384615,37,31,93.2051320192994,0,0.112496129026781,0,0,0,0,0,0,0,0,0,0,314101.168,695783.816,31.1026674300962,68.8973325699038,2.97,2.59,0.38,47,48,46,32,9,21.1428571428571,70,23,0,6.24933637671478,0.433035474959081
355,33.4736842105263,36,31,92.6884761495148,0.294272774836824,0,0,0,0,0,0,0,1.30132448107689,0,0,0,458879.032,502972.951,47.7078635913152,52.2921364086848,2.92,2.51,0.41,48,50,46,28,12,18.1911764705882,68,16,0,5.66658126312619,0.0493453314452927
313,24.8028169014084,31,19,81.8945190317434,0,0,0,0,0,0,0,0,0,0,0,0,1286520.488,0,100,0,3.26,3.09,0.17,50.1666666666667,52,48,318,58,201.552631578947,190,260,3,2.02935735254447,16.0761236157122
345,32.3846153846154,36,29,90.4162838298631,0,0,0,0,0,0,0,0,0,0,0,0,748450.468,308980.436,70.7800826672265,29.2199173327735,2.92,2.47,0.45,51.5,52,51,77,12,27.7,90,65,1,7.07484140249069,2.50887476764621
312,30.2857142857143,34,26,92.6525610381913,0.0369462153911013,1.50602800029776,0,0,0,0,0,0,0,0,0,0,330792.303,586381.991,36.066460340634,63.933539659366,2.89,2.66,0.23,50,52,48,121,8,40.2178217821782,101,113,0,5.43231373877267,0.372151007347186
22,30.4444444444444,35,27,75.1047838479343,0.264729490621179,0.712746784396976,0,9.67641891665178,0.23821847598642,0,0,0,0,0,0,0,854679.786,163240.999,83.963290522651,16.036709477349,3.65,2.92,0.73,49.5,50,49,15,5,9.92857142857143,84,10,1,13.0643325097149,0.938769974694434
311,32.4736842105263,36,29,92.8943611832555,0.10374410451725,0,0,0,0,0,0,0,0,0,0,0,124493.524,945775.66,11.6319824826424,88.3680175173576,2.92,2.44,0.48,51,52,50,21,8,12.6052631578947,38,13,0,6.56219659470982,0.43969811751745
32,31.15625,38,27,51.5452691594896,1.15708852597051,1.87797786044194,0,3.5393898538352,17.6858939302833,0,0,23.9088416028102,0,0,0,0,506332.972,449130.833,49.8899117222541,44.2536805802021,3.8,3.03,0.77,50.5,51,50,18,7,13.1904761904762,42,11,0,0.285539067169219,0
21,35.0416666666667,39,31,60.0037392528274,2.22024620383394,2.18615007153949,0,3.2527815864793,0,0,0,27.8322321478858,0,0,0,0,507027.647,517577.651,47.9445886962558,48.9421982063421,3.73,2.98,0.75,50,50,50,18,7,11.3,50,11,0,3.54283313256487,0.962017604869194
9,31.15,34,28,73.3001457540431,0.258368498699297,0.69562071156218,0,19.3917576961371,0.953774817099177,0,0,0,0,0,0,0,88221.383,983066.033,8.23508067791959,91.7649193220804,3.64,2.96,0.68,49.5,50,49,14,5,8.62686567164179,67,9,0,4.31192630479153,1.0884062176676
535,29.4230769230769,35,24,62.3070952424851,0.401676278963219,25.5107969523508,0,0,0,0,0,0,0,0,0,0,115365.166,894474.592,11.4241061600191,88.5758938399809,3.61,3,0.61,50,51,49,16,3,10,43,13,0,10.9913964238463,0.78903510235453
274,28.961038961039,35,24,56.3375648335205,0,36.7644027464425,0,0,5.71909028627385,0,0,0,0,0,0,0,315280.498,44242.465,87.3296374666288,12.2547333361546,3,2.58,0.42,57,58,56,51,6,20.8488372093023,86,45,2,0.273778736636544,0.905163397126589
510,28.0902255639098,35,23,84.3814658194151,0,12.0564168017778,0,0,0,0,0,0,0,0,0,0,174814.612,4142.018,97.6854626732745,2.31453732672548,3.55,3.06,0.49,52.5,53,52,35,3,10.0571428571429,35,32,2,0,3.56211737880704
10,31.2,34,28,71.1937162950202,0,0.807883498106439,0,15.7341126287023,1.35285557313683,1.26941538666324,0,0,0,0,0,0,32767.544,1083749.195,2.93480096226305,97.0651990377369,3.64,2.98,0.66,49.5,50,49,13,4,8.91489361702128,47,9,0,9.49286498650597,0.149151631864997
511,28.7714285714286,34,23,80.3365758071136,0,10.1514916615653,0,0,0,0,0,0,0,0,0,0,803984.886,0,100,0,3.56,2.91,0.65,54,55,53,97,3,31.1354166666667,96,94,1,0,9.51193253132117
504,31.15,34,28,88.5805092620854,1.20847172485229,0.788521148016909,0,0,0,0,0,0,0,0,0,0,892637.258,40643.2,95.6451247155547,4.35487528444531,3.53,2.89,0.64,56,57,55,20,4,13.0298507462687,67,16,1,1.48407570377547,7.93842216126988
509,28.0604026845638,35,23,59.0435090980026,0.340859042972326,35.4586338155661,0,0,0,0,0,0,0,0,0,0,196214.166,277099.329,41.4554345212574,58.5445654787426,3.58,2.96,0.62,51,52,50,41,3,11.6727272727273,55,38,2,3.71490670845483,1.44209133500417
480,31.448275862069,35,28,81.8178518345382,0,0,0,0,0,0,0,0,0.0425157259079231,0,0,0,684336.93,432962.96,61.2491718763169,38.7508281236831,3.32,2.94,0.38,49,51,47,141,34,70.7236842105263,152,107,1,6.57921035209424,11.5604220874597
505,30.7058823529412,33,28,85.8120935473325,0.315615829807291,0.180304667170713,0,0,0,0,0,0,7.31390253539529,0,0,0,804420.694,165661.548,82.92293778531,17.07706221469,3.48,2.89,0.59,56,57,55,50,9,21.1789473684211,95,41,1,5.15754457927959,1.22053884101466
485,30.5454545454546,34,26,81.9470136579181,0,0,0,0,0,0,0,0,0,0,0,0,513124.133,558672.505,47.8751392575277,52.1248607424723,3.37,3.03,0.34,51,52,50,115,21,55.7832167832168,143,94,0,6.71699664770312,11.3359896943788
488,32.1612903225806,37,28,75.5081972501404,0,0,0,0,0,0,0,0,4.65947486277272,0,0,0,368742.618,646171.283,36.3324039247739,63.6675960752261,3.38,2.99,0.39,53,54,52,79,14,33.6890756302521,119,65,0,8.89011268123871,10.9422152058482
487,31.7142857142857,33,30,86.5952585105126,0,0.263811935228224,0,0,0,0,0,0,5.34363744546011,0,0,0,950208.509,48597.894,95.134403038063,4.86559696193698,3.44,2.9,0.54,54.5,56,53,46,11,20.4915254237288,59,35,3,6.15338435075412,1.64390775804494
545,28.4102564102564,33,22,92.9619003713946,1.43475807981061,0,0,0,0,0,0,0,0,0,0,0,875612.19,196191.933,81.695169034165,18.304830965835,3.18,2.83,0.35,45,47,43,68,27,38.1020408163265,98,41,1,5.17439370569734,0.428947843097506
310,29.9487179487179,35,23,85.2849515764864,1.8254617314173,0,0,0,0,0,0,0,5.26278076441148,0,0,0,470328.965,646980.091,42.0947957482589,57.9052042517411,3.18,2.84,0.34,45.5,48,43,81,26,41.4333333333333,120,55,0,7.62680592768477,0
547,26.2857142857143,34,16,92.5003857114331,0.864838404404416,0,0,0,0,0,0,0,0,0,0,0,1014926.872,0,100,0,3.29,2.8,0.49,46.75,48,46,97,25,43.8684210526316,114,72,3,6.63477588416257,0
548,27.993670886076,37,16,95.8624701641856,0.428770018483423,0,0,0,0,0,0,0,0,0,0,0,910757.659,104169.609,89.736248863894,10.263751136106,3.2,2.71,0.49,46.5,48,45,84,21,42.9230769230769,104,63,1,3.70875981733097,0
551,34.2,38,31,94.1098382858735,0.617123936743662,0,0,0,0,0,0,0,0,0,0,0,318621.733,696305.576,31.3935520479723,68.6064479520277,3.05,2.67,0.38,47,49,45,82,15,35.9302325581395,86,67,0,5.27303777738283,0
552,33.4666666666667,37,30,93.3290642954426,0.058117258637886,0,0,0,0,0,0,0,0,0,0,0,903276.821,154279.533,85.4116962735397,14.5883037264603,3.03,2.65,0.38,49,50,48,82,21,40.7894736842105,133,61,1,6.52502980715871,0.0877886387607801
341,33.3404255319149,37,30,90.3239966105082,0.568713513618544,0.822336154165501,0,0,0,0,0,0,1.54517406911482,0,0,0,772647.263,258524.091,74.9290852585108,25.0709147414892,2.95,2.49,0.46,52,54,50,63,10,26.4270833333333,96,53,1,6.45620596619329,0.283573686399653
342,34.2083333333333,37,32,90.0236709865245,0.527389860097662,0.863871834353959,0,0,0,0,0,0,1.54003639381386,0,0,0,45701.335,1060381.796,4.13181737603048,95.8681826239695,2.95,2.47,0.48,53,54,52,15,9,12.3243243243243,37,6,0,6.89610356815599,0.148927357054012
305,30.3063063063063,35,24,45.961063430803,0,28.3251783160559,0,0,7.1959000763807,0,0,0,0,0,0,0,901696.467,333706.395,72.9880506784839,27.0119493215161,2.98,2.52,0.46,59,61,57,77,6,37.4390243902439,164,71,1,5.01237177963071,13.5054863971297
571,34.1052631578947,36,31,91.6339611861479,0.274522276599516,0,0,0,0,0,0,0,1.28651933814544,0,0,0,715292.59,302655.045,70.2681125635701,29.7318874364299,2.95,2.56,0.39,50.5,53,48,50,14,22.2474226804124,97,36,1,6.79740362556715,0.00759357354000641
304,28.1111111111111,34,23,41.6336818282133,0.63815448206452,50.064480763097,0,0,3.77535617082501,0,0,0,0,0,0,0,445689.26,14124.613,96.9281890283463,3.07181097165374,2.94,2.54,0.4,57.875,61,56,49,6,17.2222222222222,99,43,2,0.368534189939398,3.51979256586081
343,31.5492957746479,35,28,91.6004560571945,0.0995250231801284,2.51265037387488,0,0,0,0,0,0,0,0,0,0,107770.121,843851.888,11.3248874007495,88.6751125992505,2.96,2.48,0.48,52.5,53,52,20,8,13.2857142857143,70,12,0,5.16754583840863,0.619822707341865
347,29.1428571428571,34,25,82.0967094830249,0,0,0,0,0,0,0,0,0,0,0,0,1102995.756,28485.743,97.4824384645109,2.51756153548915,3.07,2.9,0.17,52,53,51,268,25,114.730769230769,156,243,3,2.08812883943045,15.8151616775446
34,29.3333333333333,33,26,78.690032686326,0,3.85840484655306,0,0,0.287502712318557,0,0,17.1640597548024,0,0,0,0,0,524996.415,0,100,3.81,3.02,0.79,51,51,51,9,5,7,9,4,2,0,0
272,30.6666666666667,34,28,45.3995894592016,0,29.626569702355,0,0,7.85724211759922,0,0,0,0,0,0,0,960010.216,156341.616,85.8121073854621,13.9748549728024,2.93,2.52,0.41,59,61,57,70,14,37.3362068965517,116,56,1,9.3643183978798,7.75228032296437
35,30.7045454545454,37,26,45.6480101801992,0,1.6631196982674,0,3.96257537249178,15.7602010769939,0,0,31.8583655414331,0,0,0,0,237701.855,1051520.927,17.5439478867656,77.6091055121614,3.82,3.05,0.77,50.5,51,50,14,6,9.28846153846154,52,8,0,1.1077281306147,0
273,30.6727272727273,34,27,66.2255506249427,2.51171691450289,2.40313422284228,0,0,10.4735968805661,0,0,0,0,0,0,0,916923.429,147050.812,85.5852298643161,13.7256581615326,2.9,2.53,0.37,57.5,59,56,50,16,29.9380530973451,113,34,1,10.3354825748723,8.0505187822737
18,32.3269230769231,38,26,54.1962847670762,3.09075658668896,0.207156699980374,0,5.93593649683696,26.8468804824642,0,0,0,0,0,0,0,492834.663,579601.578,45.9546818877039,54.0453181122961,3.67,2.94,0.73,49.5,50,49,18,6,10.3606557377049,61,12,0,8.79920484812009,0.923780118833193
534,29.1891891891892,34,25,83.1047287785451,2.01870447251219,0,0,0,0,0,0,0,0,0,0,0,723860.487,348909.582,67.4758280378533,32.5241719621467,3.53,2.97,0.56,49.5,50,49,75,9,25,87,66,1,10.6498198591537,4.22674688978897
36,33.8666666666667,37,31,0,4.03245400497101,0,0,9.94083686493217,74.7604144472126,0,0,6.46904273645249,0,0,0,0,883945.97,131075.082,87.086466655866,12.913533344134,3.81,3.03,0.78,50.5,51,50,17,7,12,54,10,1,4.79725194643172,0
14,30.7727272727273,36,27,68.8465940715175,0.236080125735364,0.993401736662774,0,22.3441832026284,1.71434781388538,0,0,0,0,0,0,0,439420.696,679411.903,39.2749278482544,60.7250721517455,3.6,2.97,0.63,48.5,49,48,40,6,16.1384615384615,65,34,0,5.6881952376568,0.177197811913758
15,29.2068965517241,33,26,70.5522375741678,0,0.748338084701655,0,16.8791425629189,0,0,0,0,0,0,0,0,460140.897,611280.79,42.9467596729727,57.0532403270273,3.57,2.99,0.58,48.5,49,48,85,9,31.7978723404255,94,76,0,10.1520537231795,1.66822805503209
507,29.4615384615385,32,27,81.9337600980885,1.55125371020065,0,0,0,0,0.391442969690478,0,0,0,0,0,0,726541.699,331115.142,68.69351861924,31.3064813807601,3.51,2.95,0.56,50.5,52,49,62,8,22.43,100,54,1,13.687737391847,2.43580583017345
346,32.6666666666667,35,29,93.4376084868916,0.28874319243434,0.725096042417361,0,0,0,0,0,0,0,0,0,0,517467.985,513728.484,50.1813185514312,49.8186814485688,2.97,2.65,0.32,52,53,51,76,15,27.3867924528302,106,61,0,5.3963661993388,0.1521860789179
508,27.5327868852459,32,23,85.2593072318214,0,12.2707463782495,0,0,0,0.115953412192331,0,0,0,0.060189762740972,0,0,710030.965,132196.434,84.3039499597187,15.6960500402813,3.5,2.95,0.55,52,53,51,35,3,13.974358974359,78,32,1,1.91454733346479,0.379255881530998
20,35.6470588235294,38,32,66.0346747716507,1.90491507205408,0,0,6.85456285082735,22.6574091623917,0,0,0,0,0,0,0,827979.039,242516.134,77.3454247980995,22.6545752019005,3.76,2.99,0.77,50,50,50,18,10,13.3488372093023,43,8,1,0.668849628764249,1.87958851431191
308,31.6153846153846,34,28,62.6642453205369,3.80807204402348,3.94131714606894,0,0,20.0741786807573,0,0,0,0.879701990834575,0,0,0,156664.186,295773.314,32.2744222985388,60.9323233624967,2.89,2.53,0.36,56.5,57,56,38,16,23.875,48,22,2,4.25279748372045,4.37968733405841
110,28.037037037037,34,23,76.4385270476094,0.868105352279112,15.5778031175928,0,0,0,0,0,0,0,0,0,0,383752.342,0,100,0,3.59,2.91,0.68,56,57,55,17,3,9.08064516129032,62,14,2,1.47364555777275,5.64191892474595
109,27.0795454545454,32,23,86.6648762837751,0,10.8454793910478,0,0,0,0,0,0,0,0,0,0,170832.318,2351.023,98.6424658477977,1.35753415220232,3.56,3.02,0.54,54,55,53,33,3,12.5714285714286,21,30,2,0,2.48964432517708
499,32.1875,35,29,84.270567202225,0,0,0,0,0,0,0,0,5.38972313265182,0,0,0,547774.419,524656.591,51.0778235515588,48.9221764484412,3.42,2.95,0.47,53,54,52,82,13,27.6865671641791,134,69,0,9.79731855774099,0.54239110738217
502,31.9333333333333,34,30,87.6711033199661,0,0,0,0,0,0,0,0,5.41002589106538,0,0,0,1069361.469,2067.311,99.8070510108941,0.19294898910593,3.5,2.9,0.6,55,56,54,48,10,19.5578947368421,95,38,3,6.33549973546125,0.583371053507288
486,32.0952380952381,35,28,83.2251433080099,0,0,0,0,0,0,0,0,5.32280200169276,0,0,0,704661.157,367778.424,65.7063735322913,34.2936264677087,3.33,2.94,0.39,51.5,53,50,90,14,41.7226277372263,137,76,1,10.9946608033007,0.457393886996623
546,29.3846153846154,33,25,86.7981409781283,1.18172082281722,0,0,0,0,0,0,0,0,0,0,0,1056183.62,0,100,0,3.36,2.94,0.42,48,49,47,263,45,148.570422535211,142,218,3,2.86512576848466,9.15501243056985
501,31.9090909090909,33,29,92.7584936712158,0,0,0,0,0,0,0,0,0,0,0,0,997702.041,0,100,0,3.57,2.89,0.68,56.5,57,56,21,9,13.4411764705882,34,12,3,6.48462695315276,0.756879375631454
496,32.1176470588235,35,29,88.3712817913934,0,0,0,0,0,0,0,0,0.198761374628473,0,0,0,591965.972,525134.664,52.991284126348,47.0087158736521,3.27,2.86,0.41,49.5,51,48,92,16,44.3691275167785,149,76,0,11.2298284063723,0.20012842760585
553,30.5925925925926,35,26,84.4816146253874,0.961402413145993,0,0,0,0,0,0,0,5.21320828796125,0,0,0,668691.038,347854.906,65.7807000211689,34.2192999788311,3.19,2.9,0.29,46.5,48,45,177,27,70.58,150,150,1,4.78458622523362,4.55918844827173
550,32.4,35,29,92.3945425511957,0.476174719679964,0,0,0,0,0,0,0,0,0,0,0,513128.994,501918.796,50.552200502796,49.447799497204,3.17,2.71,0.46,49,50,48,130,24,64.9624060150376,133,106,0,5.73882036217597,1.39046236694834
558,32.2,35,29,84.3910650153716,0.295271295018153,0,0,0,0,0,0,0,5.20762063460615,0,0,0,765292.675,249755.119,75.3947429395625,24.6052570604375,3.19,2.8,0.39,47,49,45,92,22,48.0982142857143,112,70,1,9.83566104307215,0.270382011931916
549,31.3877551020408,36,27,92.9562639242122,0.798026931690381,0,0,0,0,0,0,0,0,0,0,0,1016546.304,0,100,0,3.36,2.85,0.51,48.5,49,48,197,35,82.7021276595745,141,162,3,1.9153592223184,4.33034992177905
326,31.1747572815534,37,27,90.0018892787854,0.0751295166082817,0.39881180110077,0,0,0,0,0,0,1.26360543108646,0,0,0,849634.995,165888.578,83.6647240487051,16.3352759512949,3.03,2.56,0.47,53,56,50,89,5,25.3636363636364,121,84,1,7.45518678318332,0.805377189235753
330,32.1111111111111,36,29,91.4684226359892,0,0,0,0,0,0,0,0,0,0,0,0,1057276.11,13247.307,98.7625392598021,1.2374607401979,3.02,2.64,0.38,50.5,52,49,108,17,56.7022900763359,131,91,3,7.17856200966029,1.35301535435054
302,27.9912280701754,34,23,75.4854661149054,0.201232064595305,7.69611738074346,0,0,0,0,0,0,0,0.118470468721932,0,0,416436.423,0,100,0,2.96,2.63,0.33,56.75,60,54,92,6,19.3448275862069,58,86,2,0.906015756471922,15.592698214562
336,31.1463414634146,37,27,91.2832677311441,0.0708104183332354,2.02830964118565,0,0,0,0,0,0,1.56137274285356,0,0,0,959663.939,27061.025,97.2574905888365,2.74250941116353,3.03,2.5,0.53,55.5,58,53,57,6,17.0963855421687,83,51,3,4.40362358632843,0.652615880155061
351,32.0857142857143,37,27,79.1103952797228,0,0,0,0,0,0,0,0,0,0,0,0,848930.878,167628.874,83.5101799308694,16.4898200691306,3.02,2.71,0.31,53.5,54,53,137,25,57.375,128,112,1,3.52192208683546,17.3676826334417
352,29.2321428571429,35,24,81.5624189558847,0,0,0,0,0,0,0,0,0,0.0483629774105031,0,0,1143878.012,8158.708,99.291801393275,0.708198606724966,2.99,2.66,0.33,54,55,53,187,5,80.1895424836601,153,182,3,1.25573003629332,17.1334880304115
303,32.4285714285714,35,29,80.2319987999295,0,14.294727888679,0,0,1.22988078784047,0,0,0,0,0,0,0,956242.083,75664.627,92.6674934597528,7.33250654024723,2.98,2.54,0.44,61,64,58,31,16,23,65,15,3,2.0241618360372,2.21923068751384
339,29.8560606060606,37,22,91.0739441618146,0.424958272958386,2.40238500607185,0,0,0,0,0,0,1.55779232637953,0,0,0,315053.776,585810.39,34.9723951612923,65.0276048387077,3.01,2.5,0.51,55.5,58,53,16,6,11.3157894736842,76,10,0,3.91628035438494,0.624639878390713
340,31.3409090909091,35,28,92.0919318811904,0,1.73151508772734,0,0,0,0,0,0,0,0,0,0,393498.458,478603.594,45.120689384641,54.879310615359,3.01,2.55,0.46,54,55,53,29,8,16.9036144578313,83,21,0,5.61033906215331,0.566213968928915
33,31.0857142857143,36,28,56.9571297820055,0,2.12021944556002,0,6.00103269784618,27.8353713509561,0,0,6.13996537082893,0,0,0,0,509961.205,545150.698,47.1107278559954,50.3615685314414,3.8,3.04,0.76,50.5,51,50,14,7,10.1818181818182,66,7,0,0.946281352803227,0
270,32.4,35,29,62.3485458588999,0,0,0,0,7.26900938293926,0,0,0,0,0,0,0,892656.077,180926.396,83.1474152615008,16.8525847384992,2.93,2.56,0.37,62.5,64,61,46,22,31.3619047619048,105,24,1,19.8975656721976,10.4848790859632
530,31.4545454545454,33,29,76.8671615056433,0.218675025637414,0,0,0,0,0,0,0,0,0,0,0,734872.324,281781.29,72.283451696853,27.716548303147,3.5,2.99,0.51,48.5,49,48,66,15,27.0094339622642,106,51,1,15.8053655690432,7.10879789967607
19,32.3870967741936,37,28,60.3021465866047,0,0.04771501160303,0,6.35346540111042,29.3333388694127,0,0,3.39051818585718,0,0,0,0,741646.139,160321.972,82.225317054474,17.774682945526,3.77,2.98,0.79,49.5,50,49,20,9,13.2558139534884,43,11,1,0.572815945411996,0
16,32.5833333333333,37,30,71.949435924301,3.24545045616566,0.0236578156186084,0,7.65495065496168,11.138264812485,0,0.315953467414471,0,0,0,0,0,854148.605,173882.929,83.0858370342558,16.9141629657442,3.67,2.97,0.7,49.5,50,49,33,7,15.8409090909091,88,26,1,4.43322006009385,1.23906680895978
531,30.0625,33,26,74.6074991456541,1.05348589119896,0,0,0,0,0,0,0,0,0,0,0,843103.248,172051.68,83.0516825309644,16.9483174690356,3.46,2.99,0.47,48.5,49,48,102,12,44.856,125,90,1,11.7849708769243,12.5540440862227
271,30.6538461538462,33,28,74.0620168333359,0,0,0,0,0,0,0,0,0,0,0,0,742477.539,328986.569,69.2956052803217,30.7043947196783,2.87,2.56,0.31,60.5,62,59,54,23,36.6896551724138,87,31,1,23.9162621355137,2.02172103115038
17,30.3461538461539,33,27,70.4026233662512,0.278365787017826,0,0,7.78500512686719,2.16099645504849,0,0.309160908378007,0,0,0,0,0,927849.98,128221.248,87.8586553065339,12.1413446934661,3.56,3,0.56,48.5,49,48,60,10,29.8358208955224,134,50,1,11.8521396527666,7.21170870367064
533,29.4444444444444,32,26,76.1404624116883,1.76887030452983,0,0,0,0,0,0,0,0,0,0,0,985806.229,29348.716,97.1089422216231,2.89105777837688,3.45,2.96,0.49,49.5,51,48,102,13,35.1127819548872,133,89,3,10.1407535351322,11.9499137486497
526,26.3021582733813,32,20,93.7860138193279,0.625518738764301,0,0,0,0,0,0,0,0,0,0,0,820681.221,195971.72,80.7238328738578,19.2761671261422,3.46,2.92,0.54,51.5,53,50,60,8,25.040404040404,99,52,1,5.46802860192152,0.120438839986253
107,29.2380952380952,35,23,78.2496905603842,2.59754351566722,16.3064032127398,0,0,0,0,0,0,0,0,0,0,864945.106,42542.354,95.3120725216412,4.68792747835877,3.51,2.91,0.6,54,55,53,54,3,12.3564356435644,101,51,1,1.76483614901331,1.08152656219542
277,32.5555555555556,35,31,73.9912790141423,0,1.96880975828722,0,2.41832514982944,6.90771479493277,0,0,0,0,0,0,0,447408.419,122444.681,76.1453849324237,20.8391191844623,2.81,2.5,0.31,56.5,57,56,43,20,26.0217391304348,46,23,2,13.8399251549924,0.873946127815792
276,31.3134328358209,37,27,66.6372527687354,0,0,0,0,0.218583589196245,0,0,0,0,0,0,0,1001862.66,195611.15,83.6646824033671,16.3353175966329,2.88,2.52,0.36,58,59,57,60,22,39.7153846153846,130,38,1,20.306338397024,12.8378252450443
503,27.9602649006622,34,23,80.1215438602756,1.80260929255423,15.4721841725734,0,0,0,0,0,0,0.171699485986589,0,0,0,255211.789,0,100,0,3.6,2.91,0.69,56.5,57,56,18,3,11.8235294117647,51,15,2,1.88822887678456,0.543734311825556
498,28.2297297297297,34,24,80.2497767568362,0.628730470627623,13.1668029993517,0,0,0,0,0,0,0,0,0,0,350212.909,346486.15,50.2674583058393,49.7325416941607,3.53,2.89,0.64,53.5,54,53,40,3,14.8472222222222,72,37,0,5.49599310852143,0.458696664662988
500,27.8428571428571,34,23,85.9800449571896,0.45404725792307,8.07116827637444,0,0,0,0,0,0,0.184254181996269,0,0,0,708544.691,0,100,0,3.57,2.9,0.67,55,56,54,34,3,14.2162162162162,74,31,1,5.31048532651661,0
108,27.9822485207101,34,23,80.9636088300441,1.96588679139247,16.3170030385853,0,0,0,0,0,0,0,0,0,0,421915.56,0,100,0,3.58,3.01,0.57,56,57,55,16,3,8.54385964912281,57,13,2,0.307823071882233,0.445678268095924
348,31.3157894736842,35,28,91.5772729131146,0.082266217371356,0,0,0,0,0,0,0,0,0,0,0,917849.181,138348.434,86.901273773469,13.098726226531,3.03,2.63,0.4,53.5,54,53,35,17,26.2735849056604,106,18,1,4.48837580375785,3.85208506575622
557,34.6521739130435,38,30,83.7959867431218,0,0,0,0,0,0,0,0,5.17089942615582,0,0,0,321464.715,693703.619,31.666148778829,68.333851221171,3.19,2.86,0.33,49,50,48,108,14,40.991935483871,124,94,0,11.0331138307224,0
555,30.3953488372093,36,26,83.2296292820723,0.181470636116758,0,0,0,0,0,0,0,0,0,0,0,997265.212,17903.093,98.2364409022797,1.76355909772025,3.23,2.91,0.32,49,50,48,255,32,106.601449275362,138,223,3,9.18321198721103,7.40568809459991
479,29.9318181818182,34,25,85.2491343355401,0.0646292700460223,0,0,0,0,0,0,0,5.26057054697919,0,0,0,176254.95,777362.481,18.4827735180105,81.5172264819895,3.42,2.87,0.55,52,53,51,32,3,13.5866666666667,75,29,0,9.42566584743469,0
497,32.8888888888889,37,30,85.2436598030917,1.17363168188233,0,0,0,0,0,0,0,5.26023272344138,0,0,0,411066.836,646740.624,38.8602700911185,61.1397299088815,3.31,2.82,0.49,50.5,52,49,70,10,32.2619047619048,126,60,0,8.12943027663971,0.193045514944903
332,30.2727272727273,35,26,88.6668180508486,0,0,0,0,0,0,0,0,1.24486134395644,0,0,0,1091380.984,26199.533,97.6556916838234,2.34430831617656,3.17,2.74,0.43,49,50,48,161,6,61.8503401360544,147,155,3,6.68224312918586,3.40607747600913
334,29.1639344262295,33,24,85.7428945385236,2.08660391850826,5.91777834848284,0,0,0.113548009755022,0,0,0,1.2038101431443,0,0,0,501382.923,51.444,99.9897406313995,0.0102593686004773,3.13,2.55,0.58,54.5,57,52,64,4,15.1460674157303,89,60,2,2.31246421732892,2.6229008242571
569,31.325,36,27,91.7639108782803,0.343376966495477,0,0,0,0,0,0,0,0,0,0,0,1072065.266,0,100,0,3.27,2.87,0.4,48.5,49,48,226,31,99.9510489510489,143,195,3,1.35836883622995,6.53434331899428
331,28.8214285714286,35,24,86.0851868481699,0.0667822257447477,5.53054207150353,0,0,0,0,0,0,1.20861584694623,0,0,0,552102.987,124844.236,81.5577593410114,18.4422406589886,3.1,2.61,0.49,51,52,50,77,3,24.8076923076923,104,74,2,5.49290645853836,1.61596654909719
