Game_tags,number,overlap_num,overlap_word
지구멸망60초전모든엔딩,2,0,[]
지구멸망60초전엔딩,2,0,[]
지구멸망60초전운석폭파,2,0,[]
운학tv,2,0,[]
우나기,2,0,[]
명탐정코난명장면,2,0,[]
외계인,2,0,[]
싸이클롭스,2,0,[]
리바이이던,2,0,[]
리퍼레비아탄,2,0,[]
서브나우티카엔딩,2,0,[]
subnautica,2,0,[]
서브나우티카업데이트,2,0,[]
지구멸망,2,6,"['지구멸망게임', '지구멸망60초전영웅', '지구멸망60초전모든엔딩', '지구멸망60초전엔딩', '지구멸망60초전운석폭파', '지구멸망60초전']"
지구멸망60초전,2,4,"['지구멸망60초전영웅', '지구멸망60초전모든엔딩', '지구멸망60초전엔딩', '지구멸망60초전운석폭파']"
김재원영상,2,0,[]
상황극,2,16,"['마인크래프트상황극', 'minecraft상황극', '상황극마인크래프트', '마크상황극', '상황극잉여맨', '잉여맨가족상황극', '잉여맨상황극', '도티상황극', '상황극minecraft', '포켓몬상황극', '진화상황극', '램램상황극', '가족상황극이별', '상황극이별', '마인크래프트모드상황극', '모드상황극']"
겜,2,8,"['겜브링', '겜스터', '즐겜', '피드앤그로우겜브링', '겜브링vr', '빡겜러', '폰겜', '모바일겜']"
프리파이어스나이퍼,2,0,[]
프리파이어총,2,0,[]
#엔틱보스,2,0,[]
프리파이어1등하는법,2,0,[]
#mobilegame,2,0,[]
배틀넷김재원,2,1,['오버워치배틀넷김재원']
#불도순,2,0,[]
#사다코,2,0,[]
#창현,2,0,[]
서브나우티카씨엠퍼러,2,0,[]
김재원오버워치,2,3,"['김재원오버워치개발자', '김재원오버워치배틀넷', '김재원오버워치영상']"
운학서브노티카,2,0,[]
#lineagem,2,0,[]
#투네이션,2,0,[]
#집행검,2,0,[]
aooni:theanimation,2,0,[]
aooni,2,1,['aooni:theanimation']
#인범,2,0,[]
프리파이어위치렉,2,0,[]
#리니지,2,1,['#리니지m']
프리파이어위치핵,2,0,[]
김재원배틀넷,2,1,['김재원배틀넷영상']
뜨뜨,2,1,['뜨뜨뜨뜨']
#game,2,0,[]
#다크엘프,2,0,[]
#천당m,2,0,[]
playerunknown's,2,2,"[""playerunknown'sbattlegrounds"", ""playerunknown'sbattleground""]"
#도박,2,0,[]
#막부,2,0,[]
#lineage,2,1,['#lineagem']
#아프리카tv,2,0,[]
태경,2,2,"['마인크래프트태경쁘띠허브', '마인크래프트태경']"
쵸코,2,0,[]
yt애플,2,0,[]
프리파이어버그판,2,0,[]
freefiremobile,2,0,[]
김재원오버워치영상,2,0,[]
오버워치배틀넷,2,2,"['오버워치배틀넷김재원', '김재원오버워치배틀넷']"
보미,2,6,"['채보미봉준', '봉보미', '봉준보미', '봉준채보미', '바보미', '먹보미']"
프리파이어1등,2,1,['프리파이어1등하는법']
프리파이어배틀그라운드,2,0,[]
프리파이어테드,2,0,[]
배틀그라운드모바일,2,0,[]
프리파이어에땁,2,0,[]
자극전장,2,0,[]
모바일배틀그라운드,2,0,[]
프리파이어공략,2,0,[]
공갈,2,1,['공갈마인크래프트']
바위골렘,2,0,[]
빅민,2,0,[]
미소,2,1,['미소녀연애시뮬레이션']
잉여맨좀비,2,0,[]
마일드,2,0,[]
메이비,2,0,[]
옴므,2,0,[]
진호,2,0,[]
가이코,2,0,[]
희바,2,0,[]
thediamondminecart,2,0,[]
4시,2,0,[]
최군,2,0,[]
좀비맹구,2,0,[]
김정균감독,2,0,[]
울산큰고래노가리,2,0,[]
히든아젠더,2,0,[]
운전면허앱,2,0,[]
도로주행앱,2,0,[]
운전앱,2,0,[]
피온3,2,0,[]
히든아젠다,2,0,[]
언틸던,2,0,[]
hiddenagenda,2,0,[]
untildawn,2,0,[]
조합법,2,0,[]
히든어젠다,2,0,[]
히든어젠더,2,0,[]
모바일포토샵,2,0,[]
포토샵앱,2,0,[]
픽스아트,2,1,['픽스아트앱']
포토샵어플,2,0,[]
포토샵,2,3,"['모바일포토샵', '포토샵앱', '포토샵어플']"
도로주행,2,1,['도로주행앱']
기능시험,2,1,['기능시험앱']
운전면허,2,1,['운전면허앱']
기능시험앱,2,0,[]
해명,2,0,[]
수학자,2,0,[]
백나른,2,0,[]
숙소,2,0,[]
범퍼,2,0,[]
충희,2,0,[]
짜누,2,0,[]
서민수,2,0,[]
슬라임,2,0,[]
스티치,2,0,[]
트와일라잇,2,0,[]
이사,2,0,[]
학살,2,0,[]
michelinguide,2,0,[]
3d운전,2,1,['3d운전교실']
픽스아트앱,2,0,[]
fgo,2,0,[]
ウィリアムズ,2,0,[]
アビゲイル,2,0,[]
축구게임김재원,2,0,[]
김재원피파,2,1,['김재원피파감정기복']
김재원감정기복,2,0,[]
김재원축구게임,2,2,"['김재원축구게임감정기복', '오버워치김재원축구게임']"
축구게임,2,4,"['축구게임김재원', '김재원축구게임', '김재원축구게임감정기복', '오버워치김재원축구게임']"
김재원피파감정기복,2,0,[]
김재원축구게임감정기복,2,0,[]
오버워치김재원축구게임,2,0,[]
フェイト,2,0,[]
grandorder,2,0,[]
アビ?,2,0,[]
?具,2,0,[]
fate,2,1,['fatego']
セイレム,2,0,[]
핑크메르시,2,1,['오버워치핑크메르시']
피파김재원,2,0,[]
グランドオ?ダ?,2,0,[]
?基,2,0,[]
fatego,2,0,[]
족발,2,0,[]
새우젖,2,0,[]
야식,2,0,[]
쌈장,2,0,[]
배달,2,0,[]
다이어트,2,0,[]
돼지,2,2,"['흑돼지', '돼지죽']"
막국수,2,0,[]
녹음러30문답,2,0,[]
좀비고이야기,2,0,[]
좀비고루리tv,2,0,[]
좀비고캐릭터이야기,2,0,[]
채아,2,1,['채아후토스']
후토스댄스,2,0,[]
채아후토스,2,0,[]
늪스타그램,2,0,[]
전적,2,0,[]
오버워치자선,2,1,['오버워치자선스트리밍']
디바이스정지,2,1,['좀비고디바이스정지']
불도순,2,1,['#불도순']
리니지m,2,1,['#리니지m']
불도그,2,1,['#불도그']
리니지,2,3,"['#리니지m', '#리니지', '리니지m']"
마리오,2,3,"['슈퍼마리오', '슈퍼마리오오디세이', '스위치마리오']"
닌텐도,2,1,['닌텐도스위치']
밍모좀비고등학교,2,0,[]
밍모좀비고,2,1,['밍모좀비고등학교']
회로,2,0,[]
좀비고디바이스정지,2,0,[]
좀비고밍모,2,0,[]
좀비고딥정,2,0,[]
딥정,2,1,['좀비고딥정']
좀비고등학교밍모,2,0,[]
모바일도티,2,0,[]
도티눈치게임,2,0,[]
스위치마리오,2,0,[]
스위치,2,2,"['닌텐도스위치', '스위치마리오']"
clipinquiries,2,0,[]
moments,2,0,[]
흙으로만드는집,2,0,[]
diy,2,1,['집diy']
취미,2,0,[]
집diy,2,0,[]
모형가게,2,0,[]
키덜트그램,2,0,[]
집만들기,2,0,[]
광고쟁이,2,0,[]
효근,2,0,[]
online,2,3,"['fifaonline4', 'fifaonline3', 'fifaonline']"
파쿠르,2,2,"['도티파쿠르', '마인크래프트파쿠르']"
레이스,2,5,"['트레이스', '마인크래프트럭키블럭레이스', '럭키블럭레이스', '럭키레이스', '플레이스테이션4']"
멜리,2,0,[]
highlights,2,0,[]
best,2,4,"['besttip', 'bestartdirection', 'bestgamedirection', 'worldbest']"
도티쿠키요미,2,0,[]
눈치게임,2,1,['도티눈치게임']
도티모바일,2,1,['도티모바일게임']
건강,2,0,[]
연하좋은점,2,0,[]
연상연하,2,0,[]
연하,2,4,"['연하좋은점', '연상연하', '연하남편', '연하남편좋은점']"
연하남편,2,1,['연하남편좋은점']
러너군인,2,0,[]
군인,2,1,['러너군인']
마루에몽도네,2,1,['마루에몽도네이션']
캠방,2,0,[]
bj악어,2,0,[]
다솜,2,0,[]
동화,2,0,[]
동영상,2,1,['웃음참기동영상']
funniest,2,0,[]
건축,2,4,"['마인크래프트건축', 'minecraft건축', '건축마인크래프트', '건축minecraft']"
swamp,2,1,['swamplurker']
연하남편좋은점,2,0,[]
러너군대,2,0,[]
쿠키요미,2,1,['도티쿠키요미']
반려견,2,0,[]
분위기게임,2,0,[]
도티황혼의숲,2,0,[]
웃음벨,2,0,[]
까르륵,2,0,[]
헤어,2,1,['헤어스타일']
빵터짐,2,1,['풍월량빵터짐']
미용실,2,0,[]
헤어스타일,2,0,[]
풍월량빵터짐,2,0,[]
애견,2,0,[]
댕댕이,2,0,[]
멍멍이,2,0,[]
꼬맹이,2,0,[]
단추,2,0,[]
꼬동드툴루에,2,0,[]
오버워치기부,2,0,[]
오버워치핑크메르시,2,0,[]
월드파이널,2,0,[]
통누나,2,0,[]
ongamenet,2,0,[]
김의중,2,0,[]
kkoma,2,0,[]
b120188282,2,0,[]
lck오프더레코드,2,0,[]
갈리오,2,2,"['3연갈리오', '페이커갈리오']"
3연갈리오,2,0,[]
와일드카드,2,0,[]
프리뷰,2,0,[]
lckmiccheck,2,0,[]
weeklylck,2,0,[]
페이커갈리오,2,0,[]
고딩,2,0,[]
오더레,2,0,[]
단군,2,0,[]
sk텔레콤,2,0,[]
롤챔스포스트시즌,2,0,[]
offtherecord,2,0,[]
김정균코치,2,0,[]
전클동,2,0,[]
플레이오프,2,0,[]
위클리lck,2,0,[]
단클동,2,0,[]
최시은,2,0,[]
롤챔스스프링,2,0,[]
miccheck,2,1,['lckmiccheck']
꼬치,2,0,[]
포스트시즌,2,1,['롤챔스포스트시즌']
김동준,2,0,[]
5g,2,0,[]
온중이,2,0,[]
전용준,2,0,[]
2018lck스프링스플릿,2,0,[]
이현우,2,0,[]
나캐리,2,0,[]
기막힌이야기,2,1,['기막힌이야기실제상황']
실제상황,2,1,['기막힌이야기실제상황']
기막힌,2,2,"['기막힌이야기', '기막힌이야기실제상황']"
웃긴동물영상모음,2,0,[]
웃긴고양이와강아지,2,0,[]
힐링영상,2,0,[]
웃기는,2,0,[]
ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,2,1,['ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ']
웃음참기한국,2,0,[]
귀여움,2,1,['귀여움참기']
개웃긴영상,2,0,[]
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,2,0,[]
개와고양이,2,1,['웃긴개와고양이']
귀여움참기,2,0,[]
웃음참기개,2,0,[]
개,2,41,"['개조팽이', '영화소개', '개리', '자유의날개', '오버워치김재원개발자대리', '오버워치개발자대리', '김재원오버워치개발자', '오버워치개발자', '김재원개발자', '소개', '공개', '무지개토스트', '무지개치즈토스트', '개그콘서트', '떵개', '떵개떵', '개미', '개꿀', '개콘', '개웃긴영상', '개와고양이', '웃음참기개', '고양이와개', '웃긴개와고양이', '웃긴개', '개그맨', '개인정보', '개인정보유출', 'vr몸개그', '장동민몸개그', '개회식', '개막식', '개봉', '개그', '개웃김', '개그맨안윤상', '성냥개비', '공개처형', '코르크마개', '오프너없이코르크마개따기', '오프너없이코르크마개따는방법']"
대형석궁장인,2,0,[]
크라운챔피언십,2,0,[]
중앙지옥,2,0,[]
볼만한영상,2,0,[]
ㅋㅋㅋㅋㅋㅋㅋㅋ,2,2,"['ㅋㅋㅋㅋㅋㅋㅋㅋㅋ', 'ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ']"
기막힌이야기실제상황,2,0,[]
귀여운고양이,2,0,[]
이야기,2,8,"['우리이야기', '도티우리이야기', '우리이야기도티', '배경이야기', '좀비고이야기', '좀비고캐릭터이야기', '기막힌이야기', '기막힌이야기실제상황']"
crownchampionship,2,0,[]
웃긴강아지,2,0,[]
고양이웃긴영상,2,0,[]
고양이와개,2,0,[]
동물영상,2,3,"['웃긴동물영상모음', '귀여운동물영상', '웃긴동물영상']"
동물,2,6,"['웃긴동물', '웃긴동물영상모음', '동물영상', '귀여운동물영상', '웃긴동물영상', '웃음참기동물']"
귀여운동물영상,2,0,[]
힐링되는,2,0,[]
웃긴개와고양이,2,0,[]
웃긴개,2,1,['웃긴개와고양이']
강아지웃긴영상,2,0,[]
웃긴동물영상,2,1,['웃긴동물영상모음']
ㅋㅋㅋㅋㅋㅋㅋ,2,3,"['ㅋㅋㅋㅋㅋㅋㅋㅋㅋ', 'ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ', 'ㅋㅋㅋㅋㅋㅋㅋㅋ']"
귀여운아기,2,0,[]
대퍼팀,2,1,['슈퍼대퍼팀']
스프링,2,2,"['롤챔스스프링', '2018lck스프링스플릿']"
유방암,2,2,"['유방암연구재단', '오버워치유방암재단협력']"
노돌리,2,8,"['노돌리하이라이트', '노돌리반응', '대빡이야노돌리반응', '대빡이야노돌리', '탈모르파티노돌리', '노돌리핫클립', '대머리노돌리', '머머리노돌리']"
간담회,2,1,['어썸한간담회']
예고편,2,0,[]
티저,2,0,[]
공모전,2,1,['영상공모전']
ff,2,7,"['ytffkorea', 'ytff2018', 'ytff', 'official', 'offtherecord', 'qmffnghf', 'effort']"
영상공모전,2,0,[]
노돌리하이라이트,2,0,[]
탈모르파티후속곡,2,0,[]
슈퍼대퍼팀,2,0,[]
노돌리반응,2,1,['대빡이야노돌리반응']
대빡이야노돌리반응,2,0,[]
대빡이야노돌리,2,1,['대빡이야노돌리반응']
트위치핫클립모음,2,0,[]
갱복치,2,2,"['갱복치대빡이야', '갱복치탈모르파티']"
갱복치대빡이야,2,0,[]
탈모르파티노돌리,2,0,[]
불새문화제,2,0,[]
어썸한간담회,2,0,[]
어썸,2,2,"['어썸피스', '어썸한간담회']"
경도,2,0,[]
오버워치자선스트리밍,2,0,[]
유방암연구재단,2,0,[]
bcrf,2,0,[]
오버워치유방암재단협력,2,0,[]
옵치영웅,2,0,[]
디지털기기,2,0,[]
롤러펜,2,1,['usb롤러펜']
usb펜,2,0,[]
usb롤러펜,2,0,[]
신기한usb,2,0,[]
만화가문하생,2,0,[]
만화가,2,2,"['만화가문하생', '만화가지망생']"
만화가지망생,2,0,[]
문하생,2,1,['만화가문하생']
트수,2,1,['트수인생']
갱복치탈모르파티,2,0,[]
노돌리핫클립,2,0,[]
대머리,2,1,['대머리노돌리']
문상이벤트,2,0,[]
강좌,2,0,[]
현실,2,1,['가상현실']
실사,2,2,"['도티실사', '잠뜰실사']"
벙커,2,0,[]
반전,2,0,[]
썬문,2,2,"['울트라썬문', '포켓몬스터썬문']"
래이트쉬프트,2,0,[]
lateshift,2,0,[]
레이트쉬프트,2,0,[]
인터렉티브무비,2,0,[]
던파,2,1,['던파페스티벌']
던파페스티벌,2,0,[]
4선매직,2,0,[]
관전포인트,2,0,[]
preview,2,0,[]
문상,2,1,['문상이벤트']
8강진출,2,0,[]
탈모르파티후속작,2,0,[]
8강,2,1,['8강진출']
대머리노돌리,2,0,[]
트수인생,2,0,[]
탈모르파티,2,4,"['탈모르파티후속곡', '탈모르파티노돌리', '갱복치탈모르파티', '탈모르파티후속작']"
머머리노돌리,2,0,[]
머머리,2,1,['머머리노돌리']
인피니티워,2,1,['어벤져스:인피니티워']
꿀성대,2,0,[]
캡틴아메리카,2,0,[]
꿀보이스,2,0,[]
어벤져스,2,1,['어벤져스:인피니티워']
투틴,2,0,[]
약빤리뷰,2,0,[]
가오갤,2,0,[]
어벤져스:인피니티워,2,0,[]
병맛더빙,2,1,['목츄리병맛더빙']
고등학생,2,0,[]
비콘,2,0,[]
교생,2,0,[]
홍방장의리얼라이프,2,0,[]
멋사마인크래프트,2,0,[]
반찬,2,0,[]
홍팡이,2,0,[]
loganpaul,2,0,[]
ksi,2,0,[]
홍반장,2,2,"['bj홍반장', '홍반장게임']"
reallife,2,1,['홍방장의reallife']
호러게임,2,0,[]
홍방장게임,2,0,[]
bj홍반장,2,0,[]
끼니,2,0,[]
컨텐츠minecraft,2,0,[]
홍방장의reallife,2,0,[]
1line,2,0,[]
앱게임,2,1,['원라인앱게임']
원라인앱게임,2,0,[]
원라인,2,1,['원라인앱게임']
리얼라이프,2,1,['홍방장의리얼라이프']
밥,2,15,"['구글밥', '김치볶음밥', '원피스떡밥', '집밥', '밥게임', '화장실밥', '도로시밥', '밥짓는e녀', '공중화장실밥', '밥만드는게임', '맛있는밥만들기', '밥짓는게임', '화장실밥만들기', '밥만들기', '밥짓기']"
strategy,2,1,['clashofclansstrategy']
초보자,2,0,[]
레인보우,2,2,"['레인보우식스시즈', '레인보우식스']"
건축minecraft,2,0,[]
카트라이더,2,0,[]
advanced,2,1,['advancedguide']
밍모50만원,2,1,['밍모50만원후원']
threekingdoms,2,2,"['threekingdomsgame', 'totalwarthreekingdoms']"
threekingdomsgame,2,0,[]
마인크래프트멋사,2,0,[]
newtotalwargame,2,0,[]
밍모50만원후원,2,0,[]
밍모환불사건,2,0,[]
밍모라이더게임,2,0,[]
밍모환불,2,1,['밍모환불사건']
50만원,2,2,"['밍모50만원', '밍모50만원후원']"
고전게임,2,0,[]
밍모후원,2,0,[]
맵minecraft,2,1,['탈출맵minecraft']
대리뽑기,2,0,[]
채팅창,2,0,[]
스케줄,2,0,[]
모드minecraft,2,0,[]
왁굳형,2,0,[]
한팬,2,0,[]
라이더cart,2,0,[]
라이더주작,2,0,[]
라이더카트,2,0,[]
라이더200점,2,0,[]
설명,2,0,[]
렌보,2,0,[]
홍방장트위치,2,0,[]
advancedguide,2,0,[]
다이아몬드,2,0,[]
프로팁,2,0,[]
comparison,2,0,[]
크레이지꽁치,2,0,[]
레인보우식스시즈,2,0,[]
guide,2,2,"['michelinguide', 'advancedguide']"
렌식,2,0,[]
플레,2,9,"['렛츠플레이', '플레이위드토이', '무료플레이', '멀티플레이어게임', '멀티플레이', '게임플레이', '플레이오프', '플레이스테이션4', '플레티넘']"
초보,2,5,"['라이더초보', '라이더초초보', '라이더초보탈출', '초보자', '버블파이터초보']"
신작게임,2,0,[]
랭킹,2,2,"['랭킹쇼', '랭킹1위']"
모든것,2,0,[]
하는법,2,1,['프리파이어1등하는법']
가이드,2,1,['보슐랭가이드']
플레이스테이션4,2,0,[]
rainbowsix,2,0,[]
레식,2,0,[]
꿀팁,2,1,['라이더꿀팁']
레인,2,4,"['드레인파브닐', '레인보우', '레인보우식스시즈', '레인보우식스']"
랭크,2,2,"['랭크업', '블랭크']"
생존게임,2,0,[]
스트리머홍방장,2,0,[]
쿠킹,2,0,[]
시즈,2,2,"['레인보우식스시즈', '시즈닝카메라']"
tips,2,1,['protips']
로밍,2,0,[]
테러드론,2,0,[]
플레티넘,2,0,[]
protips,2,0,[]
꽁치,2,1,['크레이지꽁치']
사격,2,0,[]
사용,2,0,[]
bj홍방장,2,0,[]
프로,2,13,"['프로게이머', '프로스트', '오버워치프로필숨기기', '김재원프로필대리', '작은머리팀프로게이머', '김재원프로게이머', '안산저격수프로게이머', '오버워치김재원프로게이머', '무프로리그', '프로팁', '오프로디테', '한프로', '프로토스']"
레인보우식스,2,1,['레인보우식스시즈']
동싱,2,0,[]
protip,2,1,['protips']
streaming,2,0,[]
besttip,2,0,[]
중수,2,1,['버블파이터중수']
gamethrough,2,0,[]
요리,2,0,[]
랭크업,2,0,[]
live,2,1,['theroyalelive']
review,2,1,['preview']
스트리밍,2,1,['오버워치자선스트리밍']
siege,2,0,[]
레린이,2,0,[]
3kingdoms,2,0,[]
리뷰minecraft,2,0,[]
190ce,2,0,[]
색이다른포켓몬,2,0,[]
홍준표,2,0,[]
f2p,2,0,[]
루가루암,2,0,[]
에브이,2,0,[]
지가르데,2,0,[]
깜지곰,2,0,[]
황금잉어킹,2,0,[]
님피아,2,0,[]
이로치가이,2,0,[]
붉은갸라도스,2,0,[]
칠색조,2,0,[]
마인크래프트포켓몬,2,1,['마인크래프트포켓몬모드']
이로치,2,1,['이로치가이']
괴력몬,2,0,[]
라이더성능,2,0,[]
bladenet,2,0,[]
블레이드넷,2,0,[]
김재원원빈,2,0,[]
원빈고소,2,0,[]
slashergameshorrorgames,2,0,[]
오버워치김재원고소,2,0,[]
게렌원빈,2,1,['김재원게렌원빈']
자유한국당,2,0,[]
울산행,2,0,[]
상황극minecraft,2,0,[]
메가진화,2,0,[]
totalwarthreekingdoms,2,0,[]
totalwarancientchina,2,0,[]
루이,2,0,[]
엘소드엘의여인,2,0,[]
엘소드,2,2,"['엘소드엘의여인', '엘소드애니메이션']"
엘소드애니메이션,2,0,[]
nexon,2,0,[]
마인크래프트트랩,2,0,[]
마인크래프트램램,2,0,[]
포켓몬상황극,2,0,[]
마인크래프트드로퍼,2,0,[]
모드없이만들기,2,0,[]
마인크래프트트롤링,2,0,[]
마인크래프트집,2,0,[]
진화상황극,2,0,[]
mcpe,2,0,[]
마인크래프트함정,2,0,[]
램램상황극,2,0,[]
마인크래프트진화,2,0,[]
마인크래프트파쿠르,2,0,[]
모드없이,2,1,['모드없이만들기']
마인크래프트탈출,2,1,['마인크래프트탈출맵']
김재원게렌,2,2,"['김재원게렌술', '김재원게렌원빈']"
게렌고소,2,0,[]
김재원고소,2,1,['오버워치김재원고소']
인내심,2,0,[]
마플,2,1,['마인크래프트마플']
카운터,2,1,['마인크래프트카운터']
마인애플,2,1,['마인크래프트마인애플']
커맨드,2,3,"['마인크래프트커맨드', '마인크래프트원커맨드', '마인크래프트커스텀커맨드']"
운터운터,2,0,[]
durecorder,2,0,[]
마인크래프트마인애플,2,0,[]
방탄소년단,2,0,[]
bts월드,2,0,[]
외부자들58회,2,0,[]
handynasty,2,0,[]
김재원게렌원빈,2,0,[]
dongzhuo,2,0,[]
chinagame,2,0,[]
호기심,2,0,[]
totalwarchina,2,0,[]
궁금증,2,0,[]
15세,2,0,[]
warinancientchina,2,0,[]
totalwar,2,4,"['newtotalwargame', 'totalwarthreekingdoms', 'totalwarancientchina', 'totalwarchina']"
개그맨,2,1,['개그맨안윤상']
탈출맵minecraft,2,0,[]
마인크래프트마플,2,0,[]
마인크래프트카운터,2,0,[]
스마트폰,2,0,[]
레퀴엠,2,2,"['스프리건레퀴엠', '골드스프리건레퀴엠']"
공갈마인크래프트,2,0,[]
박리타,2,0,[]
뷰티dada,2,0,[]
스토리,2,10,"['모드스토리', '마인크래프트모드스토리리뷰', '마인크래프트모드스토리', '마크모드스토리리뷰', '마크모드스토리', '스토리모드', '메이플스토리', '메이플스토리2', '모드스토리리뷰', '스토리탈출맵']"
늪,2,3,"['늪지대', '늪지대거북', '늪스타그램']"
재밋는,2,0,[]
재미있는,2,0,[]
젠야타,2,0,[]
여자게임,2,0,[]
여자,2,2,"['여자게임', '여자컬링']"
나뭇잎,2,0,[]
핵잼,2,0,[]
방귀탄,2,0,[]
lita,2,0,[]
애니메이션,2,2,"['오버워치애니메이션', '엘소드애니메이션']"
만화,2,6,"['만화가문하생', '만화가', '만화가지망생', '앙빅하는만화', '프리티걸만화', '프리티걸만화질투']"
고누리,2,0,[]
토토쑤,2,0,[]
암빅,2,0,[]
암걸리는게임,2,0,[]
앙빅하는만화,2,0,[]
홍반장게임,2,0,[]
선게임,2,0,[]
집밥,2,0,[]
ビデオゲ?ム,2,0,[]
computer,2,1,['sonycomputer']
entertainment,2,0,[]
ps4,2,0,[]
중간평가,2,0,[]
ps,2,14,"['fps', 'https:', 'riderㅊhips', 'fps게임', 'tips', 'protips', 'ps4', 'leaguechampionshipseries', 'psp', 'psvita', 'ps3', 'vrfps', 'worldofwarships', '3dfps']"
エンタテインメント,2,1,['ソニ??インタラクティブエンタテインメント']
ds3,2,0,[]
spring,2,0,[]
vod,2,1,['vods']
afs,2,0,[]
leaguechampionshipseries,2,0,[]
상민이,2,0,[]
sktelecomt1,2,0,[]
펄스,2,0,[]
fullgame,2,0,[]
노래방,2,0,[]
hd,2,1,['wkahd']
ds4,2,0,[]
psp,2,0,[]
고백,2,0,[]
텐센트게임,2,0,[]
김경애,2,0,[]
2018평창올림픽,2,0,[]
유메니키,2,0,[]
yumenikki,2,0,[]
유메닛키,2,0,[]
ソニ??インタラクティブエンタテインメント,2,0,[]
sce,2,1,['lovescenario']
ソニコン,2,0,[]
プレイステ?ション4,2,0,[]
モンスタ?ハンタ?：ワ?ルド,2,0,[]
sonycomputer,2,0,[]
sony,2,2,"['sonycomputer', 'sonyinteractive']"
rolster,2,1,['ktrolster']
드래곤즈,2,0,[]
プレステ,2,0,[]
sonyinteractive,2,0,[]
デュアルショック,2,0,[]
bkbokyem,2,0,[]
giantskeleton,2,0,[]
vods,2,0,[]
하우카우,2,0,[]
김정은,2,0,[]
vjftm,2,0,[]
newupdate,2,0,[]
clashofclanstownhall,2,0,[]
린치,2,1,['린치클럽']
린치클럽,2,0,[]
핵쟁이,2,0,[]
빠른,2,0,[]
배틀그라운드핵,2,0,[]
찐빵,2,0,[]
도너츠,2,0,[]
라이더정장,2,0,[]
정장입고라이더,2,0,[]
텐센트핵,2,0,[]
순위전,2,0,[]
무료,2,2,"['무료플레이', '무료나눔']"
중딩,2,0,[]
유여름,2,0,[]
매드무비,2,2,"['funny매드무비', '버블파이터매드무비']"
clashofclansattacks,2,0,[]
qmffnghf,2,0,[]
clanwars,2,0,[]
clashofclanscommercial,2,0,[]
clashofclansstrategy,2,0,[]
clashofclanschristmas,2,0,[]
winterupdate,2,0,[]
pekka,2,0,[]
clashofclansanimation,2,0,[]
중국핵,2,0,[]
진짜핵,2,0,[]
clashmas,2,0,[]
아토,2,0,[]
킹존,2,0,[]
이슈,2,2,"['소셜이슈', '핫이슈']"
깡통,2,0,[]
공식핵,2,0,[]
clashofclansgameplay,2,0,[]
핵,2,10,"['클래시로얄버그판.클로얄핵', '프리파이어핵', '프리파이어위치핵', '핵잼', '핵쟁이', '배틀그라운드핵', '텐센트핵', '중국핵', '진짜핵', '공식핵']"
직캠,2,2,"['아이유홍콩콘서트직캠', '이지은직캠']"
1080p,2,0,[]
europe,2,0,[]
psvita,2,0,[]
제작팀,2,0,[]
초대형,2,0,[]
유럽군,2,2,"['유럽군대보급품', '유럽군대']"
군대보급상자,2,1,['실제군대보급상자']
콩콩,2,1,['콩콩이미포']
생일파티,2,0,[]
변비,2,0,[]
생일축하,2,0,[]
니브,2,0,[]
네글,2,0,[]
rox,2,1,['roxtigers']
라티,2,1,['기라티나']
プレイステ?ション,2,1,['プレイステ?ション4']
ソニ?,2,2,"['ソニ??インタラクティブエンタテインメント', 'ソニ??コンピュ?タ']"
ソニ??コンピュ?タ,2,0,[]
vita,2,2,"['clashroyaleinvitational', 'psvita']"
sie,2,1,['siege']
ps3,2,0,[]
마듀,2,0,[]
후추,2,0,[]
northamerica,2,0,[]
체링,2,0,[]
afreecafreecs,2,0,[]
summersplit,2,0,[]
딕트,2,0,[]
뽀뿍,2,0,[]
match,2,0,[]
ktrolster,2,0,[]
타피,2,0,[]
pro,2,5,"['producers', 'protips', 'protip', 'procontroller', 'protoss']"
hq,2,0,[]
야채호빵,2,0,[]
na,2,20,"['clashroyaleinvitational', 'runaway', 'nasus', 'lunarnewyear', 'lovescenario', 'qna', 'havana', 'havanacover', 'charming_johavana', 'nationlittlesister', 'uaena', 'naokamiya', 'subnautica', 'hiddenagenda', 'totalwarancientchina', 'handynasty', 'chinagame', 'totalwarchina', 'warinancientchina', 'konami']"
휘모리,2,0,[]
다주,2,0,[]
곰렬,2,0,[]
눈꽃,2,0,[]
화려한팀,2,0,[]
곰탱이,2,0,[]
선풍기,2,0,[]
roxtigers,2,0,[]
lcs,2,0,[]
한일전,2,0,[]
카일,2,0,[]
연장전,2,0,[]
김영미,2,0,[]
여자컬링,2,0,[]
영미,2,2,"['김영미', '안영미']"
유럽군대보급품,2,0,[]
더로얄라이브,2,0,[]
뽁구,2,0,[]
평창올림픽,2,1,['2018평창올림픽']
준결승,2,0,[]
초소형,2,0,[]
보급품,2,1,['유럽군대보급품']
유소나,2,0,[]
실제군대보급상자,2,0,[]
실제보급상자,2,0,[]
폴란드군,2,0,[]
컬링,2,1,['여자컬링']
유럽군대,2,1,['유럽군대보급품']
김은정,2,0,[]
보급상자,2,3,"['군대보급상자', '실제군대보급상자', '실제보급상자']"
